Term,TF,IDF,TF-IDF
автор,0.000811,3.506558,0.000723
авторство,0.000811,1.514128,7.6e-05
адаптация,0.001622,1.89712,0.005688
азбукин,0.000811,1.609438,0.003735
активно,0.000811,0.385662,0.001093
активность,0.002433,1.560648,0.007289
алфавитуучёный,0.000811,3.506558,0.003735
альма,0.000811,3.218876,0.002844
анна,0.002433,2.995732,0.004311
апрель,0.005677,2.995732,0.001787
апреляродившийся,0.000811,4.60517,0.003173
архивировать,0.001622,1.469676,0.000467
архивный,0.007299,1.469676,0.003976
база,0.000811,1.560648,0.000976
базис,0.000811,3.506558,0.003735
бернштейн,0.000811,1.07881,0.003173
библиографический,0.000811,2.813411,0.000515
библиография,0.000811,3.506558,0.002611
биография,0.001622,2.207275,0.002973
богатырёв,0.000811,1.386294,0.003735
больший,0.002433,2.995732,0.000938
брат,0.000811,0.127833,0.001228
бубновый,0.000811,1.386294,0.003735
будущее,0.000811,1.714798,0.001004
будущий,0.000811,1.714798,0.001228
важный,0.003244,1.347074,0.003314
ведомственный,0.000811,1.139434,0.002611
векамедик,0.000811,4.60517,0.003735
векаректор,0.000811,1.832581,0.003735
великий,0.000811,3.218876,0.000829
версия,0.004055,0.385662,0.000208
весь,0.001622,1.427116,0.000856
взаимодействовать,0.000811,2.302585,0.002157
взвешивать,0.000811,1.609438,0.003735
взгляд,0.000811,3.506558,0.001539
вид,0.000811,2.525729,0.00053
видно,0.000811,4.60517,0.001953
викидать,0.000811,1.514128,6.8e-05
викимедиа,0.000811,0.798508,7.6e-05
википедия,0.003244,2.995732,0.000235
вич,0.000811,1.771957,0.003735
владимир,0.000811,0.776529,0.00095
владимирамедик,0.000811,2.407946,0.003735
владимиров,0.000811,1.660731,0.003735
влияние,0.000811,4.60517,0.000785
влиять,0.000811,2.813411,0.00172
внезапно,0.000811,1.139434,0.002611
внеурочный,0.000811,0.083382,0.003735
внешний,0.000811,3.506558,0.000325
внимание,0.000811,3.218876,0.001228
внимательно,0.000811,3.912023,0.002844
военный,0.000811,0.941609,0.000428
воздействие,0.000811,1.832581,0.001867
возможность,0.000811,0.072571,0.000666
возраст,0.001622,2.302585,0.002782
волод,0.000811,1.714798,0.003735
волохонский,0.000811,1.514128,0.003735
воля,0.000811,3.218876,0.001595
вопрос,0.000811,3.218876,0.0005
воскобойников,0.001622,4.60517,0.00747
воспитание,0.006488,2.65926,0.022751
воспитанник,0.005677,1.832581,0.026145
воспитатель,0.001622,2.65926,0.00747
воспитательный,0.004055,3.218876,0.018675
воспоминание,0.001622,4.60517,0.00358
восстановить,0.000811,2.040221,0.001124
врач,0.002433,2.120264,0.005159
врачебный,0.000811,2.207275,0.002611
время,0.000811,1.469676,0.000122
всеволод,0.00811,3.218876,0.026106
всеволодович,0.001622,1.714798,0.00747
всеобщий,0.000811,2.407946,0.001124
всесторонний,0.000811,1.108663,0.002048
вспомогательный,0.000811,1.966113,0.001867
всё,0.000811,3.218876,0.000337
второй,0.000811,3.506558,0.000325
вуз,0.000811,1.021651,0.002282
выбор,0.000811,3.912023,0.001305
выбросить,0.000811,1.966113,0.00243
выгодский,0.000811,0.040822,0.003735
выготский,0.004055,3.218876,0.018675
выдающийся,0.001622,1.07881,0.00358
вып,0.000811,2.207275,0.001595
высказать,0.000811,1.966113,0.002282
выслать,0.000811,2.207275,0.00179
высоко,0.000811,1.89712,0.002282
высокомерный,0.000811,0.798508,0.003735
выстроить,0.000811,2.040221,0.002611
газета,0.000811,2.65926,0.000743
главсоцвос,0.000811,0.446287,0.003735
глазунов,0.000811,2.995732,0.003735
глина,0.000811,0.051293,0.003735
глубокий,0.000811,2.120264,0.001437
год,0.007299,3.506558,0.000147
годуродиться,0.000811,2.65926,0.00243
годуумерший,0.000811,4.60517,0.002282
голова,0.000811,2.525729,0.001655
голованов,0.000811,0.083382,0.002844
государственный,0.000811,1.237874,0.000515
граборов,0.000811,2.995732,0.003735
грибоедов,0.000811,2.813411,0.003173
громадный,0.000811,4.60517,0.00243
грубо,0.000811,2.65926,0.003173
гус,0.000811,0.820981,0.003735
даваться,0.000811,4.60517,0.002282
дарование,0.000811,1.237874,0.003735
дата,0.003244,1.07881,0.000415
дать,0.000811,2.120264,0.000442
