Term,TF,IDF,TF-IDF
автоматизация,0.001221,1.221849,0.001492
автоматный,0.002442,1.69897,0.004149
автор,0.003663,0.387216,0.001418
авторство,0.001221,0.040959,5e-05
агентный,0.003663,1.69897,0.006223
алан,0.001221,0.823909,0.001006
алгоритм,0.001221,0.920819,0.001124
анализ,0.001221,0.886057,0.001082
англ,0.001221,0.200659,0.000245
аппликативный,0.002442,1.69897,0.004149
архивный,0.002442,0.236572,0.000578
архитектура,0.001221,0.638272,0.000779
аспектный,0.003663,1.522879,0.005578
бадда,0.001221,2.0,0.002442
барри,0.001221,1.39794,0.001707
бек,0.001221,1.522879,0.001859
бертран,0.001221,2.0,0.002442
бесточечный,0.001221,1.69897,0.002074
библиографический,0.001221,0.275724,0.000337
благодаря,0.001221,0.468521,0.000572
бобров,0.001221,2.0,0.002442
больший,0.001221,0.167491,0.000205
боэма,0.001221,2.0,0.002442
брукс,0.001221,1.69897,0.002074
брюс,0.001221,0.958607,0.00117
буча,0.001221,1.522879,0.001859
вегнер,0.001221,2.0,0.002442
векторный,0.001221,1.30103,0.001589
версия,0.006105,0.022276,0.000136
вестись,0.001221,0.638272,0.000779
взаимоисключающий,0.001221,1.69897,0.002074
взгляд,0.001221,0.823909,0.001006
видимый,0.001221,1.30103,0.001589
викидать,0.001221,0.036212,4.4e-05
викимедиа,0.001221,0.040959,5e-05
википедия,0.004884,0.031517,0.000154
викисклад,0.001221,0.124939,0.000153
вирт,0.001221,1.154902,0.00141
внешний,0.001221,0.173925,0.000212
возможно,0.001221,0.60206,0.000735
впервые,0.001221,0.337242,0.000412
время,0.001221,0.065502,8e-05
встретить,0.001221,0.823909,0.001006
выполнять,0.001221,0.638272,0.000779
вычисление,0.002442,0.958607,0.002341
гелиоцентрический,0.001221,2.0,0.002442
геоцентрический,0.001221,2.0,0.002442
гма,0.001221,2.0,0.002442
говорить,0.001221,0.60206,0.000735
год,0.004884,0.008774,4.3e-05
гомоиконь,0.001221,1.69897,0.002074
гради,0.001221,2.0,0.002442
грамматический,0.001221,2.0,0.002442
грамотный,0.001221,1.69897,0.002074
давать,0.002442,0.49485,0.001208
далеко,0.001221,1.221849,0.001492
даль,0.001221,1.39794,0.001707
данные,0.002442,0.309804,0.000757
дата,0.001221,0.055517,6.8e-05
дать,0.002442,0.236572,0.000578
двадцать,0.001221,0.886057,0.001082
дейкстра,0.001221,2.0,0.002442
действовать,0.001221,0.022276,2.7e-05
декларативный,0.003663,1.522879,0.005578
демарко,0.001221,2.0,0.002442
деталь,0.001221,0.920819,0.001124
джеймс,0.002442,0.552842,0.00135
джексон,0.001221,1.39794,0.001707
диомидис,0.001221,2.0,0.002442
дисциплина,0.001221,1.045757,0.001277
для,0.001221,0.275724,0.000337
доказательный,0.001221,2.0,0.002442
документирование,0.001221,1.154902,0.00141
должный,0.001221,0.21467,0.000262
дональд,0.001221,1.221849,0.001492
дополнительный,0.001221,0.036212,4.4e-05
допускать,0.001221,1.0,0.001221
доступный,0.001221,0.022276,2.7e-05
друг,0.004884,0.522879,0.002554
другой,0.004884,0.004365,2.1e-05
дэвид,0.001221,0.744727,0.000909
дэниел,0.001221,2.0,0.002442
если,0.001221,0.420216,0.000513
ещё,0.002442,0.017729,4.3e-05
заглавный,0.001221,0.022276,2.7e-05
задача,0.001221,0.537602,0.000656
замена,0.001221,0.769551,0.00094
записьвойти,0.001221,0.031517,3.8e-05
зарегистрировать,0.001221,0.031517,3.8e-05
зачастую,0.001221,0.853872,0.001043
заявление,0.001221,0.022276,2.7e-05
зейв,0.001221,2.0,0.002442
знак,0.001221,0.022276,2.7e-05
значение,0.001221,0.267606,0.000327
