Term,TF,IDF,TF-IDF
абсолютный,0.000277,0.886057,0.000245
авар,0.000277,1.69897,0.00047
аварский,0.000277,2.0,0.000554
аввакум,0.000277,1.69897,0.00047
август,0.000277,0.173925,4.8e-05
австрийский,0.000277,0.744727,0.000206
австро,0.000277,1.0,0.000277
автономия,0.000554,1.045757,0.000579
авторство,0.000277,0.040959,1.1e-05
адаптировать,0.000277,1.221849,0.000338
адвентист,0.000277,1.69897,0.00047
административный,0.000831,0.60206,0.0005
адрианопольский,0.000554,1.522879,0.000843
академия,0.001108,0.79588,0.000882
аккерманский,0.000277,2.0,0.000554
активно,0.000277,0.585027,0.000162
активный,0.000277,0.60206,0.000167
алдить,0.000277,2.0,0.000554
александр,0.004708,0.443697,0.002089
алмаш,0.000277,2.0,0.000554
англия,0.000277,0.638272,0.000177
андроникашвили,0.000277,2.0,0.000554
антироссийский,0.000277,1.30103,0.00036
антитурецкий,0.000554,2.0,0.001108
античность,0.000554,1.221849,0.000677
античный,0.000277,1.69897,0.00047
антоние,0.000277,2.0,0.000554
апрель,0.000277,0.136677,3.8e-05
арбитражный,0.000277,1.522879,0.000422
арджеш,0.000554,2.0,0.001108
арестовать,0.000277,0.823909,0.000228
аристократический,0.000277,1.69897,0.00047
армия,0.002215,0.39794,0.000882
армянин,0.000277,1.09691,0.000304
арпад,0.000277,1.69897,0.00047
архивировать,0.000831,0.124939,0.000104
архивный,0.004154,0.236572,0.000983
архитектура,0.000554,0.638272,0.000354
асср,0.000277,1.221849,0.000338
атаковать,0.000277,1.09691,0.000304
атосопс,0.000277,2.0,0.000554
аттил,0.000277,2.0,0.000554
афумати,0.000554,2.0,0.001108
ахмед,0.000277,1.045757,0.00029
балканы,0.000277,1.0,0.000277
балян,0.000277,2.0,0.000554
бан,0.000277,1.39794,0.000387
банат,0.000277,1.30103,0.00036
банк,0.000277,0.79588,0.00022
банковский,0.000554,1.154902,0.00064
барба,0.000277,2.0,0.000554
барбат,0.000277,2.0,0.000554
басараб,0.003323,2.0,0.006646
басарабия,0.000277,2.0,0.000554
батори,0.000277,2.0,0.000554
башкан,0.000277,2.0,0.000554
баян,0.000277,2.0,0.000554
беженец,0.000277,1.221849,0.000338
безраздельно,0.000277,2.0,0.000554
безуспешно,0.000277,1.09691,0.000304
белчёска,0.000277,2.0,0.000554
белый,0.000831,0.508638,0.000423
берег,0.000554,0.638272,0.000354
бернштейн,0.000831,1.69897,0.001411
бессарабия,0.000554,1.522879,0.000843
бессарабский,0.000554,1.522879,0.000843
бибеска,0.000831,2.0,0.001662
библиографический,0.000277,0.275724,7.6e-05
библиотека,0.000277,0.552842,0.000153
битва,0.001939,0.537602,0.001042
благотворно,0.000277,2.0,0.000554
близ,0.000277,0.769551,0.000213
близкий,0.000277,0.60206,0.000167
блокировать,0.000277,0.886057,0.000245
боевой,0.000277,0.60206,0.000167
болгарин,0.001108,1.39794,0.001549
болгария,0.000277,0.744727,0.000206
болгарский,0.002215,0.958607,0.002124
более,0.000277,0.853872,0.000236
больший,0.000277,0.167491,4.6e-05
большинство,0.000831,0.376751,0.000313
большой,0.000554,0.259637,0.000144
борьба,0.001108,0.420216,0.000465
бояр,0.000554,2.0,0.001108
боярин,0.001385,2.0,0.002769
боярский,0.000831,1.522879,0.001265
боярство,0.000554,2.0,0.001108
брат,0.000831,0.657577,0.000546
братство,0.000831,1.522879,0.001265
брынковяну,0.000831,2.0,0.001662
брэила,0.000554,2.0,0.001108
буджак,0.000277,2.0,0.000554
будущее,0.000554,0.537602,0.000298
будущий,0.000831,0.657577,0.000546
буна,0.000277,2.0,0.000554
бухарест,0.002769,1.221849,0.003384
бухарестский,0.000277,2.0,0.000554
вакаров,0.000277,2.0,0.000554
вал,0.000277,1.522879,0.000422
валах,0.000554,1.69897,0.000941
валахиигосударство,0.000277,2.0,0.000554
валахий,0.025478,1.39794,0.035616
валахия,0.000277,1.522879,0.000422
валаш,0.000277,2.0,0.000554
валашский,0.008308,1.69897,0.014115
валерий,0.000277,1.154902,0.00032
валюта,0.000554,0.920819,0.00051
вариант,0.000277,0.537602,0.000149
василий,0.000277,1.09691,0.000304
вассал,0.000831,1.39794,0.001161
вассальный,0.000277,1.30103,0.00036
введение,0.000277,0.657577,0.000182
вверху,0.000277,1.522879,0.000422
вводить,0.000277,0.920819,0.000255
вдоль,0.000277,1.045757,0.00029
век,0.007754,0.173925,0.001349
великий,0.001939,0.443697,0.00086
великобритания,0.000277,0.408935,0.000113
великолепный,0.000277,1.522879,0.000422
венгерский,0.003046,0.823909,0.00251
венгр,0.000831,1.154902,0.000959
венгрия,0.001385,0.619789,0.000858
вернуть,0.000277,0.744727,0.000206
вероятно,0.000831,0.721246,0.000599
вероятный,0.000277,1.154902,0.00032
версия,0.001662,0.022276,3.7e-05
верхний,0.000277,0.657577,0.000182
верховный,0.000277,0.585027,0.000162
весьма,0.000277,0.823909,0.000228
ветвь,0.000554,0.958607,0.000531
взгляд,0.000277,0.823909,0.000228
взойти,0.000277,2.0,0.000554
взять,0.000831,0.420216,0.000349
вид,0.000277,0.283997,7.9e-05
византийский,0.001385,0.769551,0.001066
викидать,0.000277,0.036212,1e-05
викимедиа,0.000277,0.040959,1.1e-05
википедия,0.001385,0.031517,4.4e-05
викисклад,0.000554,0.124939,6.9e-05
вино,0.000277,1.39794,0.000387
витезович,0.000277,2.0,0.000554
включить,0.000554,0.537602,0.000298
влад,0.001385,1.39794,0.001936
владение,0.000831,0.823909,0.000684
владеть,0.000277,1.0,0.000277
владимиреска,0.000554,2.0,0.001108
владислав,0.000831,1.09691,0.000911
владычество,0.000554,1.30103,0.000721
власть,0.001108,0.356547,0.000395
влах,0.001662,1.69897,0.002823
влашскай,0.000277,2.0,0.000554
влияние,0.000831,0.420216,0.000349
вместе,0.000277,0.420216,0.000116
внешнеэкономический,0.000277,1.39794,0.000387
внешний,0.000831,0.173925,0.000144
внизу,0.000277,1.221849,0.000338
вновь,0.000554,0.638272,0.000354
внутренний,0.001108,0.366532,0.000406
воевода,0.000831,1.522879,0.001265
военный,0.001939,0.229148,0.000444
возвести,0.000554,1.30103,0.000721
возвратить,0.000554,1.30103,0.000721
возвышение,0.000277,1.221849,0.000338
воздушный,0.000554,0.744727,0.000412
возложить,0.000277,1.0,0.000277
возмущение,0.000277,1.522879,0.000422
возникать,0.000277,0.886057,0.000245
возрождение,0.000277,1.045757,0.00029
война,0.004431,0.19382,0.000859
войско,0.003877,0.408935,0.001585
войти,0.000554,0.481486,0.000267
вокруг,0.000277,0.60206,0.000167
волох,0.000277,2.0,0.000554
волшебный,0.000277,0.327902,9.1e-05
вооружённый,0.001108,0.585027,0.000648
вопрос,0.000831,0.267606,0.000222
ворон,0.001385,2.0,0.002769
восстание,0.000831,0.69897,0.000581
восстановить,0.000831,0.60206,0.0005
восстать,0.000554,1.154902,0.00064
восток,0.000831,0.481486,0.0004
восточнороманский,0.000277,2.0,0.000554
восточнославянский,0.000277,1.39794,0.000387
восточный,0.000277,0.318759,8.8e-05
восхождение,0.000277,1.522879,0.000422
впервые,0.000277,0.337242,9.3e-05
вплоть,0.000554,0.823909,0.000456
впоследствии,0.000554,0.69897,0.000387
временной,0.000554,0.537602,0.000298
время,0.004708,0.065502,0.000308
всемирный,0.000554,0.552842,0.000306
вскоре,0.001662,0.69897,0.001161
вследствие,0.000277,0.721246,0.0002
встать,0.000277,1.0,0.000277
