Term,TF,IDF,TF-IDF
абердин,0.00106,1.522879,0.001615
автограф,0.00053,1.09691,0.000582
авторство,0.00053,0.040959,2.2e-05
аддингтон,0.00053,2.0,0.00106
адонис,0.00053,2.0,0.00106
акт,0.00053,0.769551,0.000408
алан,0.001591,0.823909,0.001311
александер,0.00106,2.0,0.002121
алистер,0.00053,1.522879,0.000807
алфавитуминистр,0.00053,2.0,0.00106
англ,0.009014,0.200659,0.001809
англиканство,0.00053,2.0,0.00106
англия,0.00106,0.638272,0.000677
андерсон,0.00053,1.39794,0.000741
андреа,0.00106,1.30103,0.00138
анна,0.00053,0.769551,0.000408
апрель,0.001591,0.136677,0.000217
аррана,0.00053,1.69897,0.000901
архивировать,0.006893,0.124939,0.000861
архивный,0.002121,0.236572,0.000502
асквит,0.00053,1.69897,0.000901
бальфура,0.00053,2.0,0.00106
барбер,0.00053,2.0,0.00106
баркли,0.00053,1.522879,0.000807
барон,0.005302,1.045757,0.005545
баронесса,0.001591,1.39794,0.002224
баррингтон,0.00053,2.0,0.00106
батлер,0.00106,1.221849,0.001296
батёрстый,0.00053,2.0,0.00106
бауэс,0.00106,1.69897,0.001802
бевино,0.00053,2.0,0.00106
безвкусица,0.00053,2.0,0.00106
безвкусный,0.00106,2.0,0.002121
бекетта,0.00053,2.0,0.00106
бен,0.00053,1.045757,0.000554
бенсон,0.00053,2.0,0.00106
библиографический,0.00053,0.275724,0.000146
бизнес,0.003181,0.657577,0.002092
билсон,0.001591,2.0,0.003181
биография,0.001591,0.79588,0.001266
бистон,0.00053,1.69897,0.000901
бич,0.00106,1.522879,0.001615
бойло,0.00053,2.0,0.00106
болдуин,0.00053,2.0,0.00106
больший,0.00106,0.167491,0.000178
борис,0.002651,0.677781,0.001797
борьба,0.00106,0.420216,0.000446
браун,0.00106,1.522879,0.001615
британия,0.00053,1.154902,0.000612
британский,0.00053,0.356547,0.000189
брокеншир,0.002121,1.69897,0.003603
брэдлить,0.001591,1.69897,0.002702
брэндон,0.00053,1.30103,0.00069
бэринг,0.00053,2.0,0.00106
ванситтарт,0.00053,2.0,0.00106
варси,0.00053,2.0,0.00106
вейбридж,0.00053,2.0,0.00106
век,0.004242,0.173925,0.000738
великобританиичлен,0.00053,1.522879,0.000807
великобритания,0.005832,0.408935,0.002385
веллингтон,0.00053,1.69897,0.000901
версия,0.00053,0.022276,1.2e-05
викиданныхвикипедия,0.00053,1.154902,0.000612
викидать,0.00053,0.036212,1.9e-05
викимедиа,0.00053,0.040959,2.2e-05
википедия,0.003181,0.031517,0.0001
викисклад,0.00053,0.124939,6.6e-05
виконт,0.004242,1.69897,0.007207
вильерс,0.00106,1.522879,0.001615
винс,0.00053,2.0,0.00106
вица,0.00053,0.619789,0.000329
владеть,0.00053,1.0,0.00053
вместе,0.00106,0.420216,0.000446
внешний,0.00053,0.173925,9.2e-05
внимание,0.00053,0.657577,0.000349
вновь,0.00053,0.638272,0.000338
внутренний,0.002121,0.366532,0.000777
военный,0.00053,0.229148,0.000121
возглавить,0.00053,1.154902,0.000612
возможность,0.001591,0.356547,0.000567
вопреки,0.00053,0.886057,0.00047
вопрос,0.001591,0.267606,0.000426
восточный,0.00053,0.318759,0.000169
впервые,0.00053,0.337242,0.000179
время,0.00053,0.065502,3.5e-05
всеобщий,0.00053,0.60206,0.000319
вследствие,0.00053,0.721246,0.000382
вторжение,0.00053,0.69897,0.000371
второй,0.002121,0.173925,0.000369
вуд,0.00106,2.0,0.002121
выборы,0.002121,0.420216,0.000891
выделить,0.00053,0.619789,0.000329
вызвать,0.00053,0.443697,0.000235
высказываться,0.00053,1.09691,0.000582
выход,0.002121,0.537602,0.00114
газета,0.00053,0.39794,0.000211
галифакс,0.00053,2.0,0.00106
гаммера,0.00053,1.69897,0.000901
гейтскелла,0.00053,2.0,0.00106
генеральный,0.002651,0.508638,0.001348
герцог,0.00106,1.0,0.00106
герцогство,0.002121,1.39794,0.002965
гиллан,0.00053,2.0,0.00106
глава,0.003181,0.251812,0.000801
главный,0.003181,0.318759,0.001014
гладстон,0.002121,1.69897,0.003603
год,0.018558,0.008774,0.000163
годуродиться,0.00053,1.30103,0.00069
гок,0.001591,1.522879,0.002422
голберн,0.00106,1.69897,0.001802
голос,0.00053,0.657577,0.000349
голубой,0.00053,1.09691,0.000582
гордон,0.00053,1.045757,0.000554
госить,0.00053,2.0,0.00106
гоуть,0.001591,1.522879,0.002422
грант,0.00053,1.221849,0.000648
граф,0.011665,0.823909,0.009611
графство,0.00053,1.69897,0.000901
гребец,0.00053,1.522879,0.000807
грег,0.002121,1.154902,0.002449
грей,0.00053,1.30103,0.00069
гренвиль,0.002651,1.69897,0.004504
грин,0.00106,1.522879,0.001615
грининга,0.003712,1.69897,0.006306
грэйлинга,0.002121,1.69897,0.003603
грэнтема,0.00053,2.0,0.00106
гэвино,0.001591,1.39794,0.002224
дадли,0.00053,1.522879,0.000807
далтон,0.00053,2.0,0.00106
данные,0.00053,0.309804,0.000164
дарлинг,0.00053,2.0,0.00106
дата,0.008484,0.055517,0.000471
датский,0.00053,0.508638,0.00027
дашвуд,0.00053,2.0,0.00106
два,0.00053,0.207608,0.00011
дейви,0.00053,1.69897,0.000901
действовать,0.00053,0.022276,1.2e-05
декабрь,0.001591,0.107905,0.000172
декабряродиться,0.00053,2.0,0.00106
дело,0.02439,0.318759,0.007775
демократ,0.00053,1.30103,0.00069
денман,0.00053,2.0,0.00106
дерби,0.00053,2.0,0.00106
деревня,0.00053,0.853872,0.000453
джавид,0.003712,1.522879,0.005652
джастин,0.003712,1.154902,0.004286
джеймс,0.002121,0.552842,0.001173
дженкинс,0.00053,1.69897,0.000901
джереми,0.005302,1.522879,0.008075
джеффри,0.00053,1.221849,0.000648
джон,0.00053,0.60206,0.000319
джонатан,0.00053,1.522879,0.000807
джонс,0.00053,1.154902,0.000612
джонсон,0.003181,1.0,0.003181
джордж,0.002121,0.721246,0.00153
джулиан,0.00053,1.522879,0.000807
дизраэли,0.001591,2.0,0.003181
директор,0.00106,0.721246,0.000765
добровольный,0.00053,1.045757,0.000554
должность,0.00106,0.60206,0.000638
дом,0.00053,0.39794,0.000211
доминик,0.00053,1.154902,0.000612
дополнительный,0.00106,0.036212,3.8e-05
доступный,0.00053,0.022276,1.2e-05
доудсвелла,0.00053,2.0,0.00106
дочь,0.00053,0.79588,0.000422
другой,0.001591,0.004365,7e-06
дуглас,0.00053,1.221849,0.000648
дункан,0.00106,1.39794,0.001482
дэвид,0.013256,0.744727,0.009872
дэвис,0.00106,1.0,0.00106
дэмиан,0.001591,1.69897,0.002702
дэнни,0.00106,1.30103,0.00138
европейский,0.00106,0.443697,0.000471
евросоюз,0.00053,1.09691,0.000582
елизавета,0.002121,0.920819,0.001953
ещё,0.00053,0.017729,9e-06
женатый,0.00053,1.522879,0.000807
женщина,0.002651,0.522879,0.001386
жертва,0.00053,0.619789,0.000329
жизнь,0.00106,0.327902,0.000348
жить,0.00053,0.552842,0.000293
жёлтый,0.00053,1.221849,0.000648
заглавный,0.00053,0.022276,1.2e-05
занимать,0.00106,0.508638,0.000539
занятость,0.00053,1.522879,0.000807
записьвойти,0.00053,0.031517,1.7e-05
зарегистрировать,0.00053,0.031517,1.7e-05
захавить,0.00053,1.69897,0.000901
захаров,0.00053,1.39794,0.000741
заявить,0.00053,0.552842,0.000293
заявление,0.00053,0.022276,1.2e-05
здравоохранение,0.002651,0.920819,0.002441
знак,0.00053,0.022276,1.2e-05
значение,0.00053,0.267606,0.000142
иан,0.00106,1.39794,0.001482
иддести,0.00053,2.0,0.00106
иден,0.001591,2.0,0.003181
избирательный,0.00053,0.920819,0.000488
избрание,0.00053,1.154902,0.000612
избрать,0.00053,0.657577,0.000349
издание,0.00053,0.619789,0.000329
изменение,0.00106,0.408935,0.000434
изучать,0.00053,1.045757,0.000554
иметь,0.00053,0.113509,6e-05
иммиграция,0.00053,1.39794,0.000741
имя,0.00053,0.004365,2e-06
инновация,0.00106,1.39794,0.001482
иностранный,0.005302,0.508638,0.002697
инструмент,0.00106,0.026872,2.8e-05
ирландия,0.002121,0.853872,0.001811
исключить,0.00106,0.744727,0.00079
использование,0.00053,0.008774,5e-06
источник,0.001591,0.017729,2.8e-05
итог,0.00106,0.468521,0.000497
июль,0.007953,0.167491,0.001332
июнь,0.00106,0.161151,0.000171
кабинет,0.007423,0.79588,0.005908
кавендиш,0.00106,1.69897,0.001802
кадровый,0.00053,1.522879,0.000807
казначей,0.00106,1.522879,0.001615
казначейство,0.010604,1.221849,0.012957
каллагэн,0.00106,1.69897,0.001802
кандидат,0.00053,0.585027,0.00031
каннинга,0.001591,1.69897,0.002702
канцлер,0.008484,0.823909,0.00699
карен,0.001591,1.09691,0.001745
кармайкл,0.00053,1.522879,0.000807
каррингтон,0.00053,1.69897,0.000901
карьера,0.00106,0.886057,0.00094
каслрить,0.00053,2.0,0.00106
каталог,0.00053,0.275724,0.000146
категория,0.00106,0.036212,3.8e-05
квартенг,0.00053,1.39794,0.000741
кедлстонский,0.00053,2.0,0.00106
кейбл,0.00053,2.0,0.00106
кеннет,0.00106,1.30103,0.00138
керзон,0.00053,1.69897,0.000901
кимбереть,0.00053,2.0,0.00106
кларендон,0.001591,1.522879,0.002422
кларк,0.003181,1.221849,0.003887
клеверлить,0.00053,1.522879,0.000807
клегга,0.00053,2.0,0.00106
климат,0.00106,0.823909,0.000874
коалиционный,0.00053,1.522879,0.000807
код,0.002651,0.040959,0.000109
кодекс,0.00053,0.026872,1.4e-05
кодистория,0.00053,0.070581,3.7e-05
кодэлемент,0.00053,0.036212,1.9e-05
кокс,0.00053,1.30103,0.00069
колин,0.00053,1.30103,0.00069
колледж,0.001591,0.958607,0.001525
консервативный,0.003712,0.958607,0.003558
консерватор,0.00053,1.39794,0.000741
консультант,0.00053,1.39794,0.000741
конфиденциальность,0.00053,0.022276,1.2e-05
концерт,0.001591,1.522879,0.002422
копия,0.002121,0.229148,0.000486
королевство,0.003181,0.552842,0.001759
короткий,0.00053,0.026872,1.4e-05
который,0.001591,0.017729,2.8e-05
крайний,0.00053,0.853872,0.000453
кресло,0.00106,1.39794,0.001482
криппс,0.00053,2.0,0.00106
крис,0.002651,1.045757,0.002772
кросленд,0.00053,2.0,0.00106
