Term,TF,IDF,TF-IDF
абассида,0.001305,2.995732,0.006008
абба,0.000652,1.347074,0.003004
аббас,0.000652,1.660731,0.0021
аббасид,0.000652,2.813411,0.0021
аббасида,0.005871,2.813411,0.027036
аббасидский,0.000652,4.60517,0.003004
аббасить,0.000652,2.65926,0.002552
абд,0.001957,1.832581,0.007656
абдалла,0.000652,1.771957,0.0021
абдманаф,0.000652,1.272966,0.003004
абдул,0.000652,3.218876,0.001835
абдулл,0.000652,2.207275,0.002287
абдулмутталиб,0.000652,1.771957,0.003004
абдшамс,0.001305,1.237874,0.006008
абдшамса,0.000652,1.560648,0.003004
абрар,0.000652,4.60517,0.003004
абу,0.002609,2.040221,0.006008
абубакар,0.000652,2.120264,0.003004
авлия,0.000652,0.84397,0.003004
автад,0.000652,4.60517,0.003004
авторитетный,0.000652,1.89712,0.001119
авторство,0.000652,2.040221,6.2e-05
агеенко,0.000652,2.040221,0.003004
аглабид,0.000652,1.427116,0.003004
адида,0.000652,1.171183,0.003004
азанчить,0.000652,0.314711,0.003004
азарапет,0.000652,2.207275,0.003004
азиз,0.000652,4.60517,0.0021
акида,0.000652,1.771957,0.003004
али,0.005219,2.995732,0.009247
алим,0.000652,1.203973,0.002287
аллах,0.000652,1.714798,0.003004
алфавитустатья,0.000652,3.912023,0.0021
аль,0.00848,1.89712,0.016088
альмохад,0.000652,0.150823,0.003004
амир,0.001957,1.89712,0.006299
ангел,0.000652,1.347074,0.0021
анкара,0.000652,1.660731,0.001835
ансар,0.000652,4.60517,0.002552
араб,0.004566,0.776529,0.011533
арабский,0.003914,1.966113,0.005752
ариф,0.000652,0.127833,0.003004
армия,0.000652,2.65926,0.000598
архивировать,0.001957,1.514128,0.000563
архивный,0.000652,0.494296,0.000355
атабек,0.000652,2.302585,0.003004
африка,0.000652,0.634878,0.000988
афшин,0.000652,1.560648,0.003004
ахмад,0.001305,2.525729,0.004575
ахмадит,0.000652,1.272966,0.003004
ахунд,0.000652,1.171183,0.003004
ахшунвар,0.000652,3.218876,0.003004
ахьяр,0.000652,1.427116,0.003004
аятолл,0.001305,4.60517,0.006008
багдади,0.000652,2.207275,0.002552
багдадский,0.000652,1.560648,0.002287
бакр,0.001305,0.094311,0.005104
бан,0.000652,1.272966,0.0021
батырбас,0.000652,0.693147,0.003004
бейлербь,0.000652,3.218876,0.003004
бен,0.000652,2.813411,0.001571
бербер,0.000652,3.506558,0.002552
бесспорный,0.000652,2.040221,0.002287
бибиков,0.000652,1.89712,0.003004
библиографический,0.000652,0.967584,0.000414
битва,0.000652,2.207275,0.000807
бить,0.001305,1.560648,0.003295
благодаря,0.000652,1.108663,0.000704
ближневосточный,0.000652,1.272966,0.001835
близнец,0.000652,3.218876,0.0021
богослов,0.000652,0.820981,0.001835
богословие,0.000652,0.693147,0.002287
божественный,0.000652,1.427116,0.002552
большак,0.001305,0.061875,0.006008
больший,0.005871,2.407946,0.002264
большинство,0.001305,0.072571,0.001132
борьба,0.001305,1.203973,0.001262
брак,0.000652,3.912023,0.001238
брат,0.001957,1.203973,0.002963
британский,0.001305,3.218876,0.001071
брокгауз,0.001957,0.798508,0.002963
будущее,0.000652,1.469676,0.000807
валить,0.000652,2.995732,0.002552
век,0.003262,3.218876,0.001306
великий,0.001305,1.049822,0.001333
великое,0.000652,1.237874,0.001502
велльхаузный,0.000652,0.941609,0.003004
вера,0.001305,0.020203,0.002312
