Term,TF,IDF,TF-IDF
абориген,0.000818,1.30103,0.001064
австралийский,0.000818,0.823909,0.000674
автономный,0.000818,0.744727,0.000609
авторство,0.000818,0.040959,3.3e-05
адм,0.000818,1.30103,0.001064
административно,0.001635,1.0,0.001635
административный,0.002453,0.60206,0.001477
азербайджан,0.000818,0.769551,0.000629
активно,0.000818,0.585027,0.000478
алфавитувикипедия,0.000818,0.721246,0.00059
алфавитусепаратизм,0.000818,1.522879,0.001245
амбазония,0.000818,1.522879,0.001245
америка,0.000818,0.49485,0.000405
аналитик,0.000818,1.045757,0.000855
англ,0.000818,0.200659,0.000164
английский,0.001635,0.408935,0.000669
англичанин,0.000818,0.958607,0.000784
андаманский,0.000818,1.69897,0.001389
андхра,0.000818,1.69897,0.001389
антропологический,0.000818,1.30103,0.001064
араукан,0.000818,1.522879,0.001245
армия,0.004906,0.39794,0.001952
аруначало,0.002453,1.69897,0.004168
ассам,0.006541,1.69897,0.011113
ассамский,0.000818,1.69897,0.001389
ассириец,0.000818,1.221849,0.000999
ассоциация,0.000818,0.886057,0.000724
атд,0.000818,1.221849,0.000999
африка,0.000818,0.657577,0.000538
ахома,0.000818,1.69897,0.001389
аэропорт,0.000818,0.853872,0.000698
бамбуковый,0.000818,1.69897,0.001389
бастер,0.000818,1.522879,0.001245
батальон,0.000818,0.958607,0.000784
белуджистан,0.000818,1.30103,0.001064
бенгалия,0.000818,1.69897,0.001389
библиографический,0.000818,0.275724,0.000225
бихар,0.000818,1.69897,0.001389
боевик,0.003271,0.958607,0.003135
боевой,0.000818,0.60206,0.000492
боец,0.000818,1.09691,0.000897
бойкотировать,0.000818,1.522879,0.001245
больший,0.003271,0.167491,0.000548
большинство,0.000818,0.376751,0.000308
бороться,0.000818,1.0,0.000818
бригада,0.000818,0.886057,0.000724
британский,0.001635,0.356547,0.000583
бюджет,0.000818,0.769551,0.000629
век,0.004906,0.173925,0.000853
венгр,0.000818,1.154902,0.000944
венд,0.000818,1.522879,0.001245
версия,0.004088,0.022276,9.1e-05
весь,0.001635,0.229148,0.000375
взимать,0.000818,1.39794,0.001143
викидать,0.000818,0.036212,3e-05
викимедиа,0.000818,0.040959,3.3e-05
википедия,0.003271,0.031517,0.000103
