Term,TF,IDF,TF-IDF
авил,0.000465,1.522879,0.000709
австрия,0.000465,0.60206,0.00028
австро,0.000465,1.0,0.000465
автоматический,0.000465,0.769551,0.000358
авторство,0.000465,0.040959,1.9e-05
акватория,0.000465,2.0,0.000931
активно,0.000465,0.585027,0.000272
активный,0.000465,0.60206,0.00028
александр,0.000931,0.443697,0.000413
алфавит,0.000465,0.886057,0.000412
альбрехт,0.000465,1.69897,0.000791
амбразура,0.000931,2.0,0.001861
англ,0.000465,0.200659,9.3e-05
апрель,0.000465,0.136677,6.4e-05
апрош,0.000465,2.0,0.000931
армия,0.004188,0.39794,0.001667
арочный,0.000465,2.0,0.000931
арсенал,0.000465,1.154902,0.000537
артиллерия,0.002792,1.221849,0.003411
архивировать,0.000465,0.124939,5.8e-05
архивный,0.000465,0.236572,0.00011
атака,0.000465,0.853872,0.000397
банкет,0.000465,2.0,0.000931
барбакан,0.000465,2.0,0.000931
барбет,0.000465,2.0,0.000931
баррикада,0.000465,1.39794,0.000651
бартизан,0.000465,2.0,0.000931
бастея,0.000465,2.0,0.000931
бастилия,0.000465,1.69897,0.000791
бастион,0.005584,1.39794,0.007806
бастионный,0.002327,2.0,0.004653
батардо,0.000465,2.0,0.000931
батарея,0.001861,1.09691,0.002042
башня,0.007911,1.221849,0.009666
бейль,0.000465,2.0,0.000931
белгородский,0.000465,1.39794,0.000651
белокаменный,0.000465,2.0,0.000931
белый,0.001396,0.508638,0.00071
бельфора,0.000465,2.0,0.000931
бенедикт,0.000465,2.0,0.000931
берег,0.000465,0.638272,0.000297
береговой,0.001396,1.221849,0.001706
бетон,0.000465,2.0,0.000931
библейский,0.000465,1.221849,0.000569
библиографический,0.000465,0.275724,0.000128
битва,0.000465,0.537602,0.00025
благоприятный,0.000465,1.0,0.000465
блезть,0.000465,2.0,0.000931
близкий,0.000465,0.60206,0.00028
близко,0.000465,1.39794,0.000651
блиндаж,0.000465,1.69897,0.000791
блокгауз,0.000465,2.0,0.000931
боевой,0.000465,0.60206,0.00028
бой,0.000465,0.677781,0.000315
бойница,0.000931,2.0,0.001861
более,0.000465,0.853872,0.000397
больверк,0.000465,2.0,0.000931
больший,0.003257,0.167491,0.000546
большой,0.000465,0.259637,0.000121
бомбардирование,0.000465,1.522879,0.000709
брестский,0.000465,1.69897,0.000791
брокгауз,0.004653,0.657577,0.00306
бронебашенный,0.000465,2.0,0.000931
броневой,0.001861,1.69897,0.003162
бронекаретка,0.000465,2.0,0.000931
бруно,0.000465,1.522879,0.000709
бруствер,0.000931,2.0,0.001861
будущее,0.000465,0.537602,0.00025
бульвар,0.000465,1.522879,0.000709
бульварный,0.000931,2.0,0.001861
бункер,0.000465,1.69897,0.000791
буржа,0.000931,2.0,0.001861
бывший,0.000465,0.356547,0.000166
вагенбург,0.000465,2.0,0.000931
важно,0.000465,1.0,0.000465
важный,0.001396,0.443697,0.000619
вал,0.004188,1.522879,0.006378
валганг,0.000931,2.0,0.001861
варшавский,0.000465,1.30103,0.000605
василиевич,0.000931,0.958607,0.000892
вдоль,0.000931,1.045757,0.000973
ведение,0.000465,0.744727,0.000347
век,0.009772,0.173925,0.0017
веко,0.000465,2.0,0.000931
венгрия,0.000465,0.619789,0.000288
верден,0.000931,1.69897,0.001581
верка,0.000931,2.0,0.001861
верный,0.000465,1.09691,0.00051
верона,0.000465,2.0,0.000931
версия,0.002792,0.022276,6.2e-05
верхний,0.000465,0.657577,0.000306
вести,0.000931,0.552842,0.000515
взрыв,0.000465,0.744727,0.000347
взять,0.001396,0.420216,0.000587
вид,0.000465,0.283997,0.000132
видоизменять,0.000465,1.69897,0.000791
викидать,0.000465,0.036212,1.7e-05
викимедиа,0.000465,0.040959,1.9e-05
википедия,0.001861,0.031517,5.9e-05
викисклад,0.000465,0.124939,5.8e-05
викискладепортал,0.000465,1.39794,0.000651
викискладстатья,0.000465,1.0,0.000465
викисловаретекст,0.000465,2.0,0.000931
викисловарь,0.000465,1.39794,0.000651
викитека,0.000465,0.886057,0.000412
викитекемедиафайл,0.000465,0.958607,0.000446
вильгельм,0.000465,1.09691,0.00051
висла,0.000465,2.0,0.000931
витрифицировать,0.000465,2.0,0.000931
влияние,0.000465,0.420216,0.000196
вместить,0.000465,1.69897,0.000791
вместо,0.001396,0.522879,0.00073
вмещать,0.000465,1.30103,0.000605
внешний,0.000931,0.173925,0.000162
внутренний,0.000931,0.366532,0.000341
вобан,0.001861,2.0,0.003723
вода,0.001396,0.638272,0.000891
водяной,0.000465,1.69897,0.000791
военный,0.003723,0.229148,0.000853
возводиться,0.000465,1.69897,0.000791
вознесение,0.000465,1.39794,0.000651
возникнуть,0.000931,0.568636,0.000529
война,0.004188,0.19382,0.000812
войско,0.000931,0.408935,0.000381
