Term,TF,IDF,TF-IDF
август,0.011196,3.218876,0.004484
августаскрыть,0.000509,4.60517,0.002344
авил,0.000509,2.040221,0.001785
австрийский,0.001018,2.407946,0.001745
автогонщик,0.000509,4.60517,0.001432
автор,0.004071,1.514128,0.00363
авторство,0.000509,0.544727,4.8e-05
агентство,0.000509,2.207275,0.000845
азия,0.000509,0.967584,0.000705
академик,0.001527,1.609438,0.003002
акинари,0.000509,2.525729,0.002344
аксель,0.000509,1.771957,0.002344
актриса,0.00458,1.514128,0.008689
актёр,0.005598,1.609438,0.00901
александр,0.002036,2.813411,0.00208
александрович,0.000509,0.693147,0.001123
алексей,0.001018,1.108663,0.001371
альберт,0.001018,3.506558,0.002571
альпинизм,0.000509,3.218876,0.001785
альпы,0.000509,3.912023,0.001638
альфонс,0.000509,2.813411,0.002344
альяссим,0.000509,0.967584,0.002344
америка,0.000509,3.912023,0.00058
американец,0.000509,2.040221,0.000933
американский,0.007634,1.427116,0.005928
амьенскай,0.000509,2.525729,0.002344
анатолий,0.000509,0.967584,0.000873
английский,0.005089,2.995732,0.004792
англичанин,0.000509,1.832581,0.001123
англия,0.000509,0.040822,0.000748
ангнуть,0.001527,0.061875,0.002896
аниме,0.000509,1.89712,0.001285
анит,0.000509,2.120264,0.002344
анне,0.000509,2.120264,0.001991
аннексия,0.000509,2.120264,0.001038
антарктида,0.000509,1.89712,0.001785
антон,0.000509,2.995732,0.001079
аппион,0.001018,1.203973,0.004687
арестовать,0.001018,1.514128,0.001931
аристократический,0.000509,2.302585,0.001991
армада,0.000509,2.120264,0.002344
армия,0.001018,2.995732,0.000933
армянский,0.000509,4.60517,0.000902
артист,0.002036,1.660731,0.004493
артистка,0.001527,4.60517,0.003676
арунас,0.000509,0.798508,0.002344
архивировать,0.002036,0.776529,0.000586
архивный,0.001018,3.912023,0.000554
архитектор,0.000509,1.049822,0.001038
архитектура,0.000509,4.60517,0.000748
ас,0.000509,1.347074,0.001785
асеана,0.000509,4.60517,0.002344
ассоциация,0.000509,3.218876,0.001038
астронавт,0.000509,0.371064,0.001353
аугсбург,0.000509,3.218876,0.001525
ауфбау,0.000509,4.60517,0.002344
афганский,0.000509,0.755023,0.000965
афонский,0.000509,3.912023,0.001785
африка,0.000509,4.60517,0.000771
африканский,0.000509,1.237874,0.001285
баварский,0.000509,1.660731,0.001638
байно,0.000509,0.040822,0.002344
балерина,0.000509,1.832581,0.001638
балетный,0.000509,2.302585,0.001991
балтимор,0.000509,0.916291,0.002344
бальбоа,0.000509,0.371064,0.002344
бальма,0.000509,1.89712,0.002344
бангкок,0.000509,1.609438,0.001785
банда,0.000509,3.506558,0.001285
банкнот,0.000509,1.771957,0.001285
барбаросс,0.000509,2.813411,0.001991
барон,0.000509,0.051293,0.001225
бартелеми,0.000509,3.506558,0.001991
баскетболист,0.000509,1.108663,0.001785
басовый,0.000509,2.302585,0.001638
баторий,0.000509,4.60517,0.002344
бегир,0.000509,4.60517,0.002344
бедняк,0.000509,2.65926,0.001991
бельгиец,0.000509,1.203973,0.001638
бельгийский,0.000509,2.207275,0.001079
бельгия,0.000509,3.218876,0.001225
бенний,0.000509,3.912023,0.001785
берберов,0.000509,0.693147,0.002344
берег,0.000509,1.237874,0.000748
берлин,0.001018,2.813411,0.001931
биолог,0.000509,1.07881,0.001525
блаженный,0.000509,1.139434,0.002344
ближний,0.000509,0.776529,0.001432
блэк,0.000509,2.813411,0.001991
блюм,0.000509,0.673345,0.002344
богач,0.000509,3.506558,0.002344
богослужение,0.000509,2.995732,0.001991
большевик,0.000509,3.218876,0.001432
бомбардировка,0.000509,1.660731,0.000965
бомбардировщик,0.000509,2.407946,0.001785
борисов,0.000509,0.385662,0.001785
борьба,0.000509,2.302585,0.000492
брест,0.000509,2.995732,0.002344
британский,0.001018,1.171183,0.000836
бруклайне,0.000509,0.867501,0.002344
брукс,0.000509,4.60517,0.001991
бруней,0.000509,4.60517,0.001285
брюссель,0.000509,1.021651,0.001785
буден,0.000509,3.912023,0.001991
буква,0.000509,1.89712,0.000873
бур,0.000509,3.218876,0.002344
буркхардт,0.000509,2.995732,0.001991
бутан,0.000509,4.60517,0.001172
буткевич,0.000509,0.094311,0.002344
бывший,0.000509,1.021651,0.000418
бэк,0.000509,4.60517,0.002344
бэтсон,0.000509,3.218876,0.002344
вакцина,0.000509,1.89712,0.001991
валлонский,0.000509,4.60517,0.002344
валькирия,0.000509,2.525729,0.002344
ван,0.000509,2.65926,0.000794
варшава,0.000509,4.60517,0.001172
варшавский,0.000509,0.673345,0.001525
васильев,0.000509,3.912023,0.001172
вашингтон,0.000509,0.798508,0.001038
введение,0.001018,0.967584,0.001541
ввести,0.000509,3.912023,0.000441
век,0.014249,2.040221,0.005707
великий,0.000509,4.60517,0.00052
великобритания,0.000509,3.912023,0.000479
величанский,0.000509,0.84397,0.002344
велогонщик,0.000509,2.040221,0.001991
венгерский,0.001018,0.941609,0.001931
вера,0.001527,2.995732,0.002705
версия,0.001018,4.60517,5.2e-05
вершина,0.000509,2.65926,0.001353
весенний,0.000509,0.287682,0.001785
взрывной,0.000509,2.65926,0.001525
взять,0.000509,0.597837,0.000492
виват,0.000509,2.040221,0.002344
викидать,0.000509,1.469676,4.2e-05
викимедиа,0.000509,1.771957,4.8e-05
википедия,0.001527,3.218876,0.000111
викисклад,0.001018,3.218876,0.000293
виктор,0.000509,4.60517,0.000873
вилльерс,0.000509,2.65926,0.002344
вильгельм,0.000509,1.272966,0.001285
вильхельма,0.000509,0.579818,0.001991
високосный,0.000509,0.798508,0.001172
виттман,0.000509,2.65926,0.002344
вица,0.000509,1.514128,0.000726
вицлебен,0.000509,3.506558,0.002344
владимир,0.000509,4.60517,0.000596
владислав,0.001018,2.995732,0.002571
власть,0.000509,3.912023,0.000418
влодарчик,0.000509,2.525729,0.002344
внутренний,0.000509,1.771957,0.00043
военачальник,0.000509,1.386294,0.001225
военный,0.001018,0.020203,0.000537
война,0.010178,2.407946,0.004542
войско,0.005598,4.60517,0.005271
войти,0.000509,0.820981,0.000564
вокалист,0.000509,2.813411,0.001785
вокруг,0.000509,1.771957,0.000705
вооружение,0.000509,3.912023,0.000965
вооружённый,0.000509,2.302585,0.000686
воронеж,0.000509,0.733969,0.001991
восемь,0.000509,4.60517,0.000965
воспользоваться,0.000509,2.120264,0.000845
воспоминание,0.000509,2.040221,0.001123
восстание,0.001018,1.427116,0.001638
восточный,0.000509,2.207275,0.000374
восьмой,0.000509,4.60517,0.001432
впервые,0.001018,2.65926,0.00079
вплотную,0.000509,4.60517,0.001432
врангель,0.000509,1.966113,0.001638
вратарь,0.000509,3.506558,0.001785
врач,0.000509,0.653926,0.001079
вроньски,0.000509,1.609438,0.002344
всеобщий,0.000509,3.506558,0.000705
всё,0.000509,1.07881,0.000211
второй,0.005089,2.120264,0.002038
вызваться,0.000509,2.207275,0.002344
выиграть,0.000509,2.525729,0.001038
выпуск,0.000509,1.609438,0.000666
высадиться,0.000509,0.967584,0.001638
выслать,0.000509,3.912023,0.001123
высокий,0.000509,4.60517,0.000353
высоцкий,0.001018,2.040221,0.004687
вьеннский,0.000509,2.813411,0.002344
вьетнам,0.000509,3.912023,0.000819
гавайский,0.000509,3.218876,0.001991
гала,0.000509,1.966113,0.001785
галлинари,0.000509,0.941609,0.002344
ганьс,0.000509,2.207275,0.002344
гардемарин,0.000509,0.867501,0.002344
гватемала,0.000509,2.995732,0.001638
геллер,0.000509,2.207275,0.002344
ген,0.000509,1.771957,0.001638
генерал,0.000509,2.040221,0.000666
генеральный,0.000509,1.272966,0.000596
генетика,0.000509,0.798508,0.001638
георгий,0.000509,0.755023,0.000819
геринг,0.000509,0.083382,0.002344
герман,0.000509,0.941609,0.001123
германия,0.002036,2.407946,0.00208
гермократ,0.000509,2.120264,0.002344
гернрайх,0.000509,0.673345,0.002344
герой,0.002036,2.813411,0.002742
геронт,0.000509,2.813411,0.002344
геронтий,0.001018,0.020203,0.004687
гимн,0.000509,1.771957,0.001079
гитарист,0.000509,2.302585,0.001172
гитлер,0.000509,4.60517,0.001991
гиттенс,0.000509,0.820981,0.002344
глава,0.000509,1.714798,0.000295
главнокомандующий,0.000509,1.966113,0.001285
глазго,0.000509,2.302585,0.001991
глазной,0.000509,3.218876,0.002344
глэз,0.000509,2.813411,0.002344
год,0.007634,1.347074,0.000154
годфри,0.000509,2.302585,0.002344
голан,0.000509,1.660731,0.002344
голландец,0.000509,2.302585,0.001638
головкин,0.000509,2.995732,0.002344
гордер,0.000509,3.912023,0.002344
город,0.000509,1.272966,0.000277
городской,0.000509,0.916291,0.000705
гороховый,0.000509,1.660731,0.002344
государственный,0.000509,2.813411,0.000323
государство,0.000509,3.506558,0.000323
граун,0.000509,1.203973,0.002344
граф,0.002036,2.813411,0.003862
гребец,0.000509,4.60517,0.001785
греция,0.000509,3.912023,0.000819
григорианский,0.002036,2.040221,0.003381
группа,0.000509,1.609438,0.000363
гудмена,0.000509,0.083382,0.002344
гусман,0.000509,3.218876,0.002344
давать,0.000509,4.60517,0.00058
даладья,0.000509,1.560648,0.002344
данило,0.000509,0.371064,0.001991
дания,0.000509,0.891598,0.001123
дарданелла,0.000509,0.040822,0.001525
дастина,0.000509,2.995732,0.001991
дата,0.002545,1.660731,0.000325
дать,0.000509,4.60517,0.000277
два,0.000509,1.427116,0.000243
дважды,0.000509,0.094311,0.001225
двигатель,0.000509,1.966113,0.001785
двукратный,0.001527,0.967584,0.003515
действовать,0.000509,2.65926,2.6e-05
декабрь,0.001018,4.60517,0.000253
дело,0.000509,3.218876,0.000374
демократка,0.000509,2.995732,0.001991
демонстрация,0.000509,1.832581,0.000965
деникин,0.000509,2.65926,0.001785
день,0.00916,4.60517,0.002635
деятель,0.002036,3.912023,0.002905
деятельность,0.000509,1.237874,0.000506
джазовый,0.000509,3.218876,0.001785
джачинто,0.000509,1.832581,0.002344
джеймс,0.001018,3.912023,0.001296
дженять,0.000509,3.506558,0.001638
джордж,0.001018,4.60517,0.00169
джузеппе,0.000509,0.051293,0.001638
дино,0.000509,1.966113,0.002344
дирак,0.000509,2.040221,0.002344
директива,0.000509,3.218876,0.001638
дирижабль,0.000509,2.120264,0.001991
дисциплина,0.000509,3.506558,0.001225
для,0.000509,4.60517,0.000323
договор,0.000509,4.60517,0.00058
дождь,0.000509,3.912023,0.001079
должность,0.000509,2.525729,0.000705
доминик,0.000509,0.941609,0.001353
донский,0.000509,2.120264,0.001285
дополнительный,0.000509,3.506558,4.2e-05
доставить,0.000509,2.525729,0.001225
доступный,0.000509,2.995732,2.6e-05
драйден,0.000509,3.506558,0.002344
драматург,0.001018,0.84397,0.002247
другой,0.001527,1.021651,1.5e-05
дуайт,0.000509,1.89712,0.001991
