Term,TF,IDF,TF-IDF
абадан,0.006499,3.506558,0.029928
аббасид,0.000812,1.347074,0.002615
абд,0.000812,1.832581,0.003178
абдулл,0.000812,1.966113,0.002849
абориген,0.000812,2.302585,0.002434
австралийский,0.000812,2.813411,0.001541
авторство,0.000812,2.040221,7.7e-05
агро,0.000812,0.867501,0.003178
адм,0.000812,4.60517,0.002434
административный,0.003249,2.302585,0.004505
азадегана,0.001625,4.60517,0.007482
азербайджан,0.002437,1.427116,0.004318
айван,0.001625,0.867501,0.006356
айяпир,0.000812,1.386294,0.003741
акведук,0.000812,1.171183,0.003741
алфавитусепаратизм,0.000812,2.207275,0.002849
аль,0.003249,0.994252,0.006164
альборзой,0.000812,1.237874,0.003741
амбазония,0.000812,4.60517,0.002849
америка,0.000812,1.514128,0.000926
англ,0.000812,3.912023,0.000375
андик,0.000812,3.218876,0.003741
апрель,0.000812,4.60517,0.000256
араб,0.001625,2.407946,0.004104
арабистан,0.002437,2.813411,0.011223
арабский,0.004062,0.798508,0.005969
араукан,0.000812,1.660731,0.002849
арвандкенара,0.000812,1.966113,0.003741
арвандрудый,0.000812,1.89712,0.003741
ардебиль,0.000812,1.203973,0.002849
арджан,0.000812,1.469676,0.003741
армянский,0.000812,3.506558,0.001439
археологический,0.000812,2.302585,0.002434
археология,0.000812,2.525729,0.002615
архивный,0.001625,1.560648,0.000885
архитектура,0.000812,3.218876,0.001194
архитектурный,0.000812,2.302585,0.002052
асак,0.000812,4.60517,0.003741
ассириец,0.000812,2.040221,0.002285
атд,0.000812,2.120264,0.002285
африка,0.000812,1.171183,0.00123
ахваз,0.009748,4.60517,0.031378
ахеменид,0.002437,1.309333,0.009534
ахеменидский,0.000812,4.60517,0.003178
багмалёк,0.000812,2.995732,0.003741
базироваться,0.001625,2.525729,0.004571
банда,0.000812,1.386294,0.002052
бастер,0.000812,1.660731,0.002849
бахтиария,0.001625,0.261365,0.006356
белуджистан,0.001625,0.083382,0.004867
белый,0.000812,2.995732,0.000951
бендер,0.004062,2.65926,0.014243
бехбехан,0.004062,2.65926,0.018705
библиографический,0.000812,1.171183,0.000516
богатый,0.001625,1.07881,0.003315
бойерахмед,0.001625,2.525729,0.007482
больший,0.002437,1.560648,0.00094
