Term,TF,IDF,TF-IDF
абордажный,0.000448,2.0,0.000896
август,0.000448,0.173925,7.8e-05
авианосец,0.000896,1.69897,0.001522
авт,0.000448,1.522879,0.000682
авторство,0.000448,0.040959,1.8e-05
адмирал,0.000896,0.853872,0.000765
адмиралтейский,0.005824,1.69897,0.009895
адмиралтейство,0.000448,1.221849,0.000547
акула,0.000448,2.0,0.000896
александров,0.000448,1.39794,0.000626
альда,0.000896,2.0,0.001792
американский,0.000896,0.337242,0.000302
аналогичный,0.000896,0.69897,0.000626
англ,0.004032,0.200659,0.000809
английский,0.000448,0.408935,0.000183
анкер,0.000896,2.0,0.001792
ансальдо,0.000448,2.0,0.000896
апл,0.000448,2.0,0.000896
апостол,0.000896,1.154902,0.001035
архивировать,0.000896,0.124939,0.000112
атомный,0.000448,0.958607,0.000429
атрибут,0.000448,0.920819,0.000413
байёрса,0.000448,2.0,0.000896
балдёр,0.000448,2.0,0.000896
безопасный,0.000896,0.886057,0.000794
безрогий,0.000896,2.0,0.001792
бесшточный,0.000448,2.0,0.000896
библиографический,0.000448,0.275724,0.000124
библиястатья,0.000448,2.0,0.000896
благодаря,0.001344,0.468521,0.00063
бок,0.000448,1.39794,0.000626
болдт,0.000448,2.0,0.000896
болт,0.002688,1.69897,0.004567
больший,0.003584,0.167491,0.0006
большинство,0.000896,0.376751,0.000338
борт,0.001344,0.920819,0.001238
бочка,0.000448,1.69897,0.000761
британский,0.000448,0.356547,0.00016
брокгауз,0.001792,0.657577,0.001178
бронза,0.000448,1.69897,0.000761
бросать,0.000448,1.39794,0.000626
бросаться,0.000448,1.522879,0.000682
брусковый,0.000448,2.0,0.000896
брюс,0.000448,0.958607,0.000429
бугель,0.000448,2.0,0.000896
буй,0.000896,2.0,0.001792
буйреп,0.001344,2.0,0.002688
буйрепный,0.000448,2.0,0.000896
буровая,0.000448,2.0,0.000896
буёк,0.000448,2.0,0.000896
бывать,0.000448,1.0,0.000448
быть,0.000896,0.337242,0.000302
бюро,0.000448,1.30103,0.000583
ван,0.000448,0.677781,0.000304
васильев,0.000448,1.0,0.000448
вверху,0.000448,1.522879,0.000682
ввиду,0.000448,1.09691,0.000491
вдвое,0.000448,1.30103,0.000583
вдохновляться,0.000448,2.0,0.000896
век,0.000896,0.173925,0.000156
великобритания,0.000448,0.408935,0.000183
великорусский,0.000448,2.0,0.000896
величина,0.000448,0.886057,0.000397
вельд,0.000448,2.0,0.000896
венецианский,0.000448,1.69897,0.000761
веретено,0.008961,2.0,0.017921
веритас,0.000448,2.0,0.000896
верный,0.000448,1.09691,0.000491
вероятно,0.000448,0.721246,0.000323
верп,0.001344,2.0,0.002688
версия,0.000448,0.022276,1e-05
верх,0.000448,1.30103,0.000583
верхний,0.000896,0.657577,0.000589
вес,0.00448,0.920819,0.004126
ветер,0.001792,0.920819,0.00165
взяться,0.000448,1.39794,0.000626
вид,0.000896,0.283997,0.000254
викидать,0.000448,0.036212,1.6e-05
викимедиа,0.000448,0.040959,1.8e-05
википедия,0.002688,0.031517,8.5e-05
викисклад,0.000448,0.124939,5.6e-05
викискладстраница,0.000448,1.522879,0.000682
викисловарецитат,0.000448,1.39794,0.000626
викисловарьстатья,0.000448,1.09691,0.000491
викицитатникстатья,0.000448,1.09691,0.000491
виллем,0.000448,1.522879,0.000682
винсон,0.000448,1.39794,0.000626
винтовой,0.000448,1.522879,0.000682
витязь,0.000448,1.39794,0.000626
виш,0.000448,1.69897,0.000761
вкладыш,0.000896,1.69897,0.001522
вместе,0.000448,0.420216,0.000188
вместо,0.000448,0.522879,0.000234
внешне,0.000448,1.39794,0.000626
внешний,0.000896,0.173925,0.000156
внизу,0.001344,1.221849,0.001642
вовсе,0.000448,1.045757,0.000469
вода,0.000896,0.638272,0.000572
водоизмещение,0.000448,1.69897,0.000761
воениздат,0.000448,1.39794,0.000626
военный,0.003136,0.229148,0.000719
воздействие,0.000448,1.0,0.000448
возникновение,0.000448,0.769551,0.000345
волшебный,0.000448,0.327902,0.000147
вольф,0.000448,2.0,0.000896
воспринять,0.000448,1.39794,0.000626
впоследствии,0.000448,0.69897,0.000313
вращаться,0.001792,2.0,0.003584
