Term,TF,IDF,TF-IDF
аба,7.8e-05,2.0,0.000157
абсолютный,0.000157,0.886057,0.000139
абсурдность,7.8e-05,1.69897,0.000133
авангард,7.8e-05,1.154902,9e-05
авантюристический,7.8e-05,2.0,0.000157
авария,0.000391,1.154902,0.000452
август,0.000705,0.173925,0.000123
авиация,7.8e-05,0.744727,5.8e-05
австрийский,7.8e-05,0.744727,5.8e-05
австрия,7.8e-05,0.60206,4.7e-05
автомат,7.8e-05,1.39794,0.000109
автор,7.8e-05,0.387216,3e-05
агентство,7.8e-05,0.721246,5.6e-05
агрессивный,0.000235,1.09691,0.000258
агрессия,0.000391,0.958607,0.000375
адекватно,7.8e-05,1.69897,0.000133
адекватный,7.8e-05,1.522879,0.000119
адельфи,7.8e-05,1.69897,0.000133
администрация,0.000626,0.721246,0.000452
азиатский,7.8e-05,0.958607,7.5e-05
азиатско,0.000235,1.522879,0.000358
азия,0.000548,0.60206,0.00033
айтматов,7.8e-05,2.0,0.000157
акт,0.000157,0.769551,0.00012
актив,7.8e-05,1.30103,0.000102
активизация,0.000157,1.522879,0.000238
активизировать,0.000313,1.69897,0.000532
активно,7.8e-05,0.585027,4.6e-05
активность,0.000157,1.30103,0.000204
активный,0.000235,0.60206,0.000141
актуальный,7.8e-05,1.0,7.8e-05
акцентирование,7.8e-05,2.0,0.000157
акция,0.000235,0.744727,0.000175
александр,7.8e-05,0.443697,3.5e-05
алжирский,7.8e-05,1.154902,9e-05
альтернатива,0.000391,1.154902,0.000452
альфонсин,7.8e-05,2.0,0.000157
альфонсина,7.8e-05,2.0,0.000157
америка,0.000548,0.49485,0.000271
американец,0.000391,0.79588,0.000311
американский,0.00274,0.337242,0.000924
амман,7.8e-05,1.39794,0.000109
аморальность,7.8e-05,2.0,0.000157
аморальный,7.8e-05,1.522879,0.000119
анализ,0.000861,0.886057,0.000763
анализировать,7.8e-05,1.30103,0.000102
анализироваться,7.8e-05,2.0,0.000157
аналогичный,0.000157,0.69897,0.000109
ангел,7.8e-05,1.39794,0.000109
английский,7.8e-05,0.408935,3.2e-05
англия,0.000157,0.638272,0.0001
ангола,0.000157,1.39794,0.000219
анголо,7.8e-05,2.0,0.000157
анк,7.8e-05,1.522879,0.000119
антиженевский,7.8e-05,2.0,0.000157
антисоветский,0.000157,1.522879,0.000238
антология,7.8e-05,1.69897,0.000133
апартеид,0.000157,1.69897,0.000266
аппарат,7.8e-05,0.853872,6.7e-05
апрель,0.001566,0.136677,0.000214
арабский,0.000391,0.638272,0.00025
аргентина,0.000157,0.823909,0.000129
аргентинский,7.8e-05,0.958607,7.5e-05
аргумент,7.8e-05,0.823909,6.4e-05
арена,0.000548,0.920819,0.000505
арсенал,7.8e-05,1.154902,9e-05
архив,7.8e-05,0.443697,3.5e-05
аспект,0.000235,0.853872,0.000201
ассамблея,0.000313,0.823909,0.000258
ассоциация,7.8e-05,0.886057,6.9e-05
атлантика,0.000157,1.39794,0.000219
атмосфера,0.00047,1.221849,0.000574
атом,7.8e-05,1.69897,0.000133
атомный,7.8e-05,0.958607,7.5e-05
атр,7.8e-05,1.522879,0.000119
атрибут,7.8e-05,0.920819,7.2e-05
афганистан,0.001018,0.69897,0.000711
афганский,0.000157,0.823909,0.000129
африка,0.00047,0.657577,0.000309
африканский,0.000313,1.09691,0.000343
африкен,7.8e-05,2.0,0.000157
ахромей,7.8e-05,2.0,0.000157
база,7.8e-05,0.522879,4.1e-05
базирование,7.8e-05,2.0,0.000157
баланс,0.000157,1.522879,0.000238
барьер,7.8e-05,1.154902,9e-05
бдительность,7.8e-05,1.39794,0.000109
беда,0.000157,1.30103,0.000204
безграничный,0.000157,1.69897,0.000266
безжалостно,7.8e-05,2.0,0.000157
безнадёжно,0.000157,2.0,0.000313
безопасность,0.004853,0.481486,0.002337
безопасный,0.000157,0.886057,0.000139
безответственный,7.8e-05,2.0,0.000157
безотлагательно,7.8e-05,2.0,0.000157
безотлагательный,0.000157,2.0,0.000313
безразличие,7.8e-05,2.0,0.000157
безрассудность,7.8e-05,2.0,0.000157
безусловно,7.8e-05,1.39794,0.000109
безусловный,7.8e-05,1.69897,0.000133
безъядерный,0.000391,1.69897,0.000665
белоруссия,7.8e-05,0.769551,6e-05
белый,7.8e-05,0.508638,4e-05
бенджедид,7.8e-05,2.0,0.000157
берлин,0.000157,0.823909,0.000129
берн,0.000157,2.0,0.000313
бернский,0.000157,1.69897,0.000266
беседа,0.002583,1.221849,0.003156
бесконечно,7.8e-05,2.0,0.000157
бесконечность,7.8e-05,2.0,0.000157
беспереть,7.8e-05,2.0,0.000157
бесплодный,7.8e-05,2.0,0.000157
бесповоротно,7.8e-05,2.0,0.000157
беспокоить,0.000157,1.69897,0.000266
беспокоиться,7.8e-05,2.0,0.000157
беспокойство,7.8e-05,1.30103,0.000102
беспорядочный,7.8e-05,1.69897,0.000133
беспрецедентный,0.000157,1.30103,0.000204
бессмысленный,7.8e-05,1.69897,0.000133
бесспорный,7.8e-05,1.522879,0.000119
библиотека,7.8e-05,0.552842,4.3e-05
бильный,7.8e-05,2.0,0.000157
бинарный,7.8e-05,1.30103,0.000102
биологический,7.8e-05,1.30103,0.000102
благо,0.000157,1.30103,0.000204
