Term,TF,IDF,TF-IDF
абеб,0.000317,0.430783,0.00146
абсолютный,0.000634,1.309333,0.001293
абтнаундорф,0.000317,2.207275,0.00146
авг,0.000317,2.407946,0.00102
август,0.001268,1.386294,0.000508
августинский,0.000317,1.049822,0.00146
авиабомбардировка,0.000317,0.020203,0.00146
авиахаб,0.000317,0.030459,0.00146
авиация,0.000317,0.040822,0.000544
автобус,0.000317,0.562119,0.000892
автомобильный,0.000317,1.966113,0.000672
автопроизводство,0.000317,2.207275,0.00146
автопром,0.000317,1.021651,0.00146
авторство,0.000317,0.867501,3e-05
агломерация,0.000317,1.832581,0.000892
адвентист,0.000317,1.108663,0.00124
аддис,0.000317,1.832581,0.00124
административно,0.000317,4.60517,0.00073
административный,0.002853,0.798508,0.003955
адольф,0.000317,2.120264,0.000892
академия,0.000634,1.309333,0.001162
аккредитация,0.000317,2.995732,0.00124
аккумуляторный,0.000317,4.60517,0.00124
активно,0.000634,2.207275,0.000854
активный,0.000634,2.813411,0.000879
алфавитугород,0.000317,3.912023,0.00124
альбертинский,0.000317,2.813411,0.00146
альтен,0.000317,2.120264,0.00146
альтенбург,0.000317,1.89712,0.00146
аналогичный,0.000317,2.207275,0.00051
ангела,0.000317,1.108663,0.001111
англ,0.000634,2.207275,0.000293
англиканин,0.000317,1.108663,0.00124
англия,0.000317,1.171183,0.000466
анимационный,0.000317,0.616186,0.000892
анхальт,0.000317,1.237874,0.00124
апр,0.000317,0.314711,0.001111
апрель,0.001585,1.771957,0.000499
арабишный,0.000317,1.347074,0.00146
арена,0.000951,2.65926,0.002016
археологический,0.000317,2.120264,0.00095
архивировать,0.001902,4.60517,0.000547
архивный,0.000951,2.407946,0.000518
архитектурный,0.000317,0.994252,0.000801
аттракцион,0.000317,1.386294,0.001111
аугсбург,0.000317,3.506558,0.00095
ауэрбах,0.000317,1.560648,0.00146
ахен,0.000317,1.771957,0.00124
аэропорт,0.000951,3.218876,0.00187
аякса,0.000317,1.660731,0.00146
баварский,0.000317,3.912023,0.00102
балетный,0.000317,1.272966,0.00124
баптист,0.000317,4.60517,0.00146
барокко,0.000634,1.832581,0.00204
бартольдь,0.000317,3.506558,0.00146
бассейн,0.000317,4.60517,0.000672
батарея,0.000317,3.912023,0.000801
баум,0.000317,0.127833,0.00146
баутцена,0.000317,1.89712,0.00146
бах,0.001902,1.966113,0.008758
баховский,0.000317,2.65926,0.00146
башня,0.000317,4.60517,0.000892
бедный,0.000317,4.60517,0.00073
безработица,0.000317,1.832581,0.00095
бенедиктинский,0.000317,2.302585,0.00146
бергиш,0.000317,1.966113,0.00124
берег,0.000317,0.916291,0.000466
берлин,0.000634,4.60517,0.001203
библиографический,0.000317,1.347074,0.000201
библиотека,0.000951,1.966113,0.00121
библиотековедение,0.000317,2.65926,0.00146
бизнес,0.000317,3.506558,0.00048
билефельд,0.000317,0.040822,0.00124
биржа,0.000317,1.660731,0.000801
бирмингем,0.000317,0.072571,0.001111
битва,0.000951,2.813411,0.001177
благодаря,0.002536,2.813411,0.002735
богатый,0.000317,1.771957,0.000647
бой,0.000634,3.506558,0.000989
бокс,0.000317,0.139262,0.000892
болгария,0.000317,2.65926,0.000544
болонья,0.000317,1.427116,0.00146
больший,0.00317,3.912023,0.001222
большинство,0.000317,4.60517,0.000275
большой,0.000951,2.65926,0.000568
бонн,0.000317,3.506558,0.00124
бородатый,0.000317,1.560648,0.00146
босния,0.000317,2.525729,0.00073
ботроп,0.000317,0.967584,0.00124
бохума,0.000317,2.995732,0.00124
брайсгау,0.000317,2.120264,0.00124
брайтенфельдский,0.000317,1.309333,0.00146
брауншвейг,0.000317,3.912023,0.00124
бремен,0.000317,1.89712,0.00124
бремерхафен,0.000317,3.218876,0.00124
бригада,0.000317,3.218876,0.000647
брно,0.000317,0.061875,0.00124
брокгауз,0.000951,2.407946,0.00144
бромми,0.000317,4.60517,0.00146
будущее,0.000634,1.237874,0.000785
булла,0.000634,1.469676,0.002919
бундеслига,0.000317,1.660731,0.00124
бургомистр,0.000634,2.813411,0.00248
буркхард,0.000317,2.207275,0.00146
бурый,0.000317,4.60517,0.00102
бухенвальд,0.000317,1.203973,0.00146
бывать,0.000317,1.832581,0.00073
бывший,0.001268,2.040221,0.001041
быстро,0.000317,2.995732,0.00048
быстрорастущий,0.000317,0.34249,0.00124
вагнер,0.000634,1.832581,0.001783
важный,0.002219,2.120264,0.002267
вайс,0.000317,2.995732,0.00146
валовый,0.000317,0.673345,0.00124
вахтенный,0.000317,2.120264,0.00146
введение,0.000317,3.506558,0.00048
ввести,0.000317,1.469676,0.000275
ввп,0.000634,2.302585,0.001783
ведомство,0.000317,0.094311,0.000601
век,0.00412,2.302585,0.00165
великобритания,0.000634,0.020203,0.000597
величина,0.000317,0.287682,0.000647
вера,0.000317,0.371064,0.000562
вернер,0.000317,2.040221,0.00146
вернуть,0.000317,2.407946,0.000544
вероятно,0.000317,2.813411,0.000526
версия,0.001585,0.71335,8.1e-05
весна,0.000317,3.506558,0.000623
вестись,0.000317,2.995732,0.000466
весы,0.000317,3.912023,0.001111
весь,0.000317,3.506558,0.000167
ветхость,0.000317,0.820981,0.00146
вид,0.000317,3.912023,0.000207
визитный,0.000317,1.771957,0.001111
вика,0.000317,1.609438,0.000623
викигид,0.000317,1.386294,0.00095
викигидвикипедия,0.000317,0.820981,0.001111
викидать,0.000317,2.302585,2.6e-05
викимедиа,0.000317,1.272966,3e-05
википедия,0.001268,3.218876,9.2e-05
викисклад,0.000317,0.18633,9.1e-05
викискладстатья,0.000317,2.407946,0.00073
викисловарецитат,0.000317,0.527633,0.00102
викисловарьстатья,0.000317,3.912023,0.000801
викицитатникстатья,0.000317,1.07881,0.000801
вильгельм,0.001268,1.966113,0.003202
висбаден,0.000317,3.218876,0.00124
включить,0.000317,1.609438,0.000392
влажный,0.000634,1.514128,0.002223
власть,0.000951,4.60517,0.000781
влияние,0.000634,0.798508,0.000613
внерайонный,0.001268,1.714798,0.00496
внешний,0.000634,1.514128,0.000254
вновь,0.000317,3.506558,0.000466
внутренний,0.000951,1.609438,0.000803
военный,0.001268,4.60517,0.000669
возвести,0.000634,2.813411,0.001899
воздушный,0.000317,2.65926,0.000544
возникнуть,0.000317,3.218876,0.000415
возобновиться,0.000317,1.07881,0.001111
возобновление,0.000317,1.771957,0.00102
война,0.002536,2.995732,0.001132
войско,0.000317,1.309333,0.000298
войти,0.000951,3.218876,0.001054
вокзал,0.001585,1.832581,0.005101
вольфганг,0.000317,1.386294,0.00146
вольфсбург,0.000317,1.272966,0.00124
вооружённый,0.000317,0.71335,0.000427
воплощение,0.000317,3.912023,0.00124
восток,0.000317,1.609438,0.000351
восточный,0.002219,0.776529,0.001628
восьмой,0.000317,0.616186,0.000892
впервые,0.000317,1.89712,0.000246
вплоть,0.000634,1.021651,0.001203
вполне,0.000317,0.127833,0.000672
время,0.005388,2.995732,0.000813
всеобщий,0.000317,3.506558,0.000439
вставка,0.000317,2.407946,0.000892
встреча,0.000317,4.60517,0.000581
встречаться,0.000634,2.65926,0.001123
всячина,0.000317,4.60517,0.00146
всё,0.000317,4.60517,0.000132
вторичный,0.000317,1.966113,0.000763
второе,0.000634,2.813411,0.001293
второй,0.002536,1.89712,0.001015
вупперталь,0.000317,0.867501,0.00124
входить,0.000317,1.609438,0.000315
выжить,0.000317,4.60517,0.00095
вызвать,0.000317,0.733969,0.000324
выигрывать,0.000634,1.89712,0.002919
вылиться,0.000634,0.755023,0.002223
выполнить,0.000317,3.218876,0.000581
выпуск,0.000317,1.07881,0.000415
вырасти,0.000317,1.108663,0.000601
высаживать,0.000317,1.237874,0.001111
высокий,0.002219,4.60517,0.001538
высота,0.000634,2.407946,0.000932
выставка,0.000317,2.120264,0.000601
выстроить,0.000951,2.040221,0.003061
выступать,0.001268,4.60517,0.001863
выходец,0.000317,0.776529,0.00095
выше,0.000634,1.609438,0.000932
вьетнам,0.000317,3.912023,0.00051
вюрцбург,0.000317,0.061875,0.001111
