Term,TF,IDF,TF-IDF
авторство,0.000602,1.966113,5.7e-05
авуары,0.000602,2.302585,0.001939
актив,0.000602,1.272966,0.001805
алфавитувикипедия,0.000602,1.966113,0.001
альбертович,0.000602,1.609438,0.002774
американский,0.000602,1.514128,0.000468
англ,0.000602,3.506558,0.000278
английский,0.000602,3.912023,0.000567
англия,0.000602,1.237874,0.000885
андеррайтер,0.000602,2.207275,0.002357
апрель,0.000602,1.771957,0.00019
арендный,0.000602,1.514128,0.002112
архивировать,0.001205,2.995732,0.000347
архивный,0.001807,2.995732,0.000984
аткинсон,0.001807,3.218876,0.008323
база,0.001205,2.120264,0.001451
балансовый,0.000602,1.309333,0.002774
банк,0.001807,0.653926,0.003312
банкер,0.000602,2.040221,0.002774
банковский,0.000602,1.609438,0.001602
ббл,0.001205,2.302585,0.005548
бддс,0.001205,3.506558,0.005548
бдр,0.001205,2.120264,0.005548
безбюджетный,0.000602,2.040221,0.002357
безубыточность,0.000602,1.966113,0.002774
беларусь,0.001205,1.660731,0.002659
белоруссия,0.001205,0.061875,0.002135
бизнес,0.00241,2.040221,0.003649
биржевой,0.000602,3.218876,0.002112
бора,0.001807,1.832581,0.006337
борисович,0.000602,1.347074,0.001939
брокер,0.000602,1.108663,0.002112
будущее,0.000602,2.207275,0.000746
будущий,0.000602,2.525729,0.000912
бумага,0.000602,3.912023,0.001387
бывший,0.000602,2.995732,0.000495
быстро,0.000602,1.514128,0.000912
бюдж,0.000602,2.120264,0.002774
бюджет,0.065663,3.218876,0.116351
бюджетапо,0.000602,1.427116,0.002774
бюджетирование,0.007831,1.237874,0.036065
бюджетный,0.020482,0.776529,0.071821
бюджетообразовать,0.001205,3.506558,0.005548
бюджетопределение,0.000602,4.60517,0.002774
валюта,0.000602,2.040221,0.001277
валютный,0.000602,2.65926,0.001602
введение,0.000602,0.562119,0.000912
вверх,0.000602,2.407946,0.001602
ведомство,0.000602,2.813411,0.001143
век,0.00241,0.820981,0.000965
великий,0.000602,0.061875,0.000615
величина,0.000602,2.813411,0.001229
вернуться,0.000602,4.60517,0.00097
версия,0.000602,1.771957,3.1e-05
верхний,0.000602,4.60517,0.000912
весь,0.000602,2.995732,0.000318
вето,0.000602,2.040221,0.001939
взимание,0.000602,2.207275,0.001939
взятие,0.000602,2.407946,0.001277
вид,0.003012,2.995732,0.00197
викидать,0.000602,1.560648,5e-05
викимедиа,0.000602,0.094311,5.7e-05
википедия,0.003614,3.218876,0.000262
викисклад,0.001205,1.771957,0.000347
викискладстраница,0.000602,3.912023,0.002112
вильямс,0.000602,0.84397,0.001805
вкладываться,0.000602,4.60517,0.002357
включать,0.000602,1.832581,0.000668
власть,0.001205,2.407946,0.000989
вложение,0.000602,4.60517,0.001939
внебюджетный,0.000602,1.171183,0.002774
вниз,0.000602,0.755023,0.002112
внимание,0.001205,0.733969,0.001824
вовлечение,0.000602,2.407946,0.002774
вовремя,0.001205,1.514128,0.004713
военный,0.000602,2.995732,0.000318
возможность,0.001205,4.60517,0.000989
войско,0.000602,2.995732,0.000567
войти,0.000602,2.302585,0.000668
волшебный,0.000602,2.407946,0.000455
временной,0.000602,2.65926,0.000746
время,0.00241,1.07881,0.000363
вступить,0.000602,4.60517,0.000811
всё,0.000602,3.506558,0.00025
входить,0.000602,1.203973,0.000599
входящий,0.000602,4.60517,0.001184
выделять,0.000602,0.84397,0.001695
выделяться,0.000602,4.60517,0.001522
выравнивание,0.000602,3.218876,0.002112
выражаться,0.001205,4.60517,0.00339
выражение,0.001807,2.995732,0.002909
выраженный,0.000602,2.040221,0.001695
вычет,0.000602,3.912023,0.002357
галло,0.000602,1.832581,0.002774
генеральный,0.001205,1.347074,0.001411
гибкий,0.001205,3.912023,0.00339
глава,0.000602,1.347074,0.000349
говорить,0.001205,2.995732,0.00167
год,0.003614,3.506558,7.3e-05
годовой,0.000602,2.040221,0.001522
государственный,0.013855,0.544727,0.008797
государство,0.003614,1.966113,0.002295
граница,0.000602,1.714798,0.000668
давать,0.000602,2.995732,0.000686
далее,0.001807,4.60517,0.002736
дальнейший,0.000602,1.021651,0.00097
данный,0.000602,4.60517,0.000615
дань,0.000602,2.407946,0.001939
дата,0.000602,4.60517,7.7e-05
двенадцатый,0.000602,1.560648,0.001939
движение,0.001205,0.891598,0.001045
дворец,0.000602,0.994252,0.001033
двухлетний,0.000602,1.832581,0.002774
действительность,0.000602,1.427116,0.001805
действовать,0.000602,1.427116,3.1e-05
декабрь,0.000602,2.813411,0.00015
делать,0.000602,1.514128,0.000583
дело,0.001205,1.347074,0.000884
денежный,0.003012,3.218876,0.006145
день,0.000602,0.941609,0.000173
деньга,0.003012,0.798508,0.005002
депозитный,0.000602,1.89712,0.002357
дериватив,0.000602,1.347074,0.002774
деталь,0.000602,3.218876,0.001277
детально,0.000602,0.733969,0.002357
дефицит,0.003012,2.040221,0.009695
деятельность,0.003012,1.514128,0.002995
джильс,0.000602,2.407946,0.002774
диалектика,0.000602,0.693147,0.001602
директор,0.000602,1.021651,0.001
для,0.001205,2.65926,0.000765
днейстатья,0.000602,0.314711,0.001805
договорный,0.000602,2.120264,0.001602
документ,0.001807,1.89712,0.002004
долг,0.000602,1.427116,0.00133
долгосрочный,0.000602,1.966113,0.001695
должный,0.000602,4.60517,0.000298
доля,0.000602,2.302585,0.001143
дом,0.000602,4.60517,0.000552
домашний,0.001205,0.71335,0.002901
домохозяйство,0.001205,2.813411,0.005548
