Term,TF,IDF,TF-IDF
абдуррахман,0.000486,2.0,0.000971
абебе,0.000486,2.0,0.000971
авангард,0.000486,1.154902,0.000561
авария,0.000486,1.154902,0.000561
аввакум,0.000486,1.69897,0.000825
авиакатастрофа,0.000486,1.221849,0.000593
авиаконструктор,0.000486,1.522879,0.00074
авиация,0.000486,0.744727,0.000362
австрийский,0.000971,0.744727,0.000723
автоматический,0.000486,0.769551,0.000374
автор,0.0034,0.387216,0.001316
авторство,0.000486,0.040959,2e-05
агент,0.000486,1.09691,0.000533
адам,0.000486,0.920819,0.000447
аддис,0.000486,1.69897,0.000825
адмирал,0.000486,0.853872,0.000415
академик,0.001457,0.853872,0.001244
академия,0.000486,0.79588,0.000387
акробат,0.000486,2.0,0.000971
аксёнов,0.000486,1.69897,0.000825
актриса,0.002914,0.823909,0.002401
актёр,0.004371,0.69897,0.003055
александр,0.002428,0.443697,0.001077
александров,0.000486,1.39794,0.000679
алексис,0.000486,2.0,0.000971
альдельма,0.000486,2.0,0.000971
альпинист,0.000486,1.30103,0.000632
альфонсо,0.000486,1.69897,0.000825
альфред,0.000486,1.221849,0.000593
америка,0.000971,0.49485,0.000481
американец,0.000486,0.79588,0.000387
американский,0.007771,0.337242,0.002621
амна,0.000486,1.522879,0.00074
аморальный,0.000486,1.522879,0.00074
анатолий,0.000486,0.744727,0.000362
английский,0.001943,0.408935,0.000794
англия,0.000971,0.638272,0.00062
андерсон,0.000486,1.39794,0.000679
андрей,0.000486,0.79588,0.000387
анималист,0.000486,2.0,0.000971
антирасистский,0.000486,1.69897,0.000825
антифашист,0.000486,1.522879,0.00074
апрель,0.000486,0.136677,6.6e-05
арабский,0.000486,0.638272,0.00031
арбанвилл,0.000486,2.0,0.000971
аргентина,0.001943,0.823909,0.001601
аргентинский,0.000971,0.958607,0.000931
арктика,0.000486,1.522879,0.00074
армия,0.000486,0.39794,0.000193
артиллерия,0.000971,1.221849,0.001187
артист,0.0034,0.958607,0.003259
артистка,0.000971,1.045757,0.001016
артур,0.000971,1.30103,0.001264
архивировать,0.001457,0.124939,0.000182
архивный,0.000486,0.236572,0.000115
архиепископ,0.000486,1.221849,0.000593
архимандрит,0.000486,1.522879,0.00074
аста,0.000486,1.0,0.000486
астроном,0.000486,1.154902,0.000561
атлантика,0.000486,1.39794,0.000679
атомный,0.000486,0.958607,0.000466
аугусто,0.000486,1.522879,0.00074
аудиенция,0.000486,1.522879,0.00074
африка,0.000971,0.657577,0.000639
африканский,0.000971,1.09691,0.001065
афроамериканец,0.000486,1.522879,0.00074
ахмад,0.000486,1.522879,0.00074
ашхабад,0.000971,1.39794,0.001358
бавария,0.000486,1.30103,0.000632
банк,0.000486,0.79588,0.000387
бард,0.000971,1.522879,0.001479
барка,0.000486,2.0,0.000971
бачурин,0.000486,2.0,0.000971
башль,0.000486,2.0,0.000971
беверлить,0.000486,1.69897,0.000825
бегун,0.000971,1.30103,0.001264
беда,0.000486,1.30103,0.000632
бедный,0.000486,1.0,0.000486
бежать,0.000486,0.769551,0.000374
белла,0.000486,1.522879,0.00074
белорусский,0.001457,0.886057,0.001291
бенгальский,0.000486,1.221849,0.000593
бер,0.000486,2.0,0.000971
беспощадный,0.000486,2.0,0.000971
бирма,0.000486,1.221849,0.000593
бирманский,0.000486,1.30103,0.000632
битва,0.000486,0.537602,0.000261
битонто,0.000486,2.0,0.000971
бить,0.000486,1.09691,0.000533
благоверный,0.000486,2.0,0.000971
блок,0.000486,0.677781,0.000329
блюзовый,0.000486,2.0,0.000971
богданович,0.000486,1.39794,0.000679
богородица,0.000486,1.522879,0.00074
боевой,0.000486,0.60206,0.000292
бой,0.000486,0.677781,0.000329
боливия,0.000486,1.30103,0.000632
большевик,0.000486,1.221849,0.000593
бомбардировщик,0.000486,1.522879,0.00074
бонёр,0.000486,2.0,0.000971
борт,0.000486,0.920819,0.000447
боруссия,0.000486,2.0,0.000971
ботаник,0.000971,1.69897,0.00165
брандт,0.000486,2.0,0.000971
браун,0.000486,1.522879,0.00074
брашман,0.000486,2.0,0.000971
британский,0.000971,0.356547,0.000346
буассье,0.000486,2.0,0.000971
булвера,0.000486,2.0,0.000971
булонь,0.000486,2.0,0.000971
бург,0.000486,1.522879,0.00074
бурденко,0.000486,2.0,0.000971
