Term,TF,IDF,TF-IDF
август,0.000731,0.173925,0.000127
автоматически,0.000731,1.045757,0.000764
авторство,0.000731,0.040959,3e-05
агрессивный,0.000731,1.09691,0.000802
агрессия,0.005117,0.958607,0.004905
агрессор,0.001462,1.522879,0.002226
азербайджанский,0.000731,1.0,0.000731
алкоголь,0.000731,1.522879,0.001113
америка,0.000731,0.49485,0.000362
андерхилла,0.000731,2.0,0.001462
аннексировать,0.001462,1.39794,0.002044
аннексия,0.000731,0.886057,0.000648
апрель,0.000731,0.136677,0.0001
армия,0.000731,0.39794,0.000291
армянский,0.000731,0.769551,0.000563
архивировать,0.00731,0.124939,0.000913
атака,0.000731,0.853872,0.000624
базовый,0.000731,0.886057,0.000648
барретта,0.000731,2.0,0.001462
безопасность,0.003655,0.481486,0.00176
белгородский,0.000731,1.39794,0.001022
белорусский,0.000731,0.886057,0.000648
берег,0.000731,0.638272,0.000467
бернелла,0.000731,2.0,0.001462
бернемой,0.000731,2.0,0.001462
беспорядок,0.002193,1.09691,0.002406
блокада,0.000731,1.154902,0.000844
больший,0.000731,0.167491,0.000122
большинство,0.000731,0.376751,0.000275
большой,0.000731,0.259637,0.00019
бомбардировка,0.000731,0.823909,0.000602
борьба,0.000731,0.420216,0.000307
брокгауз,0.001462,0.657577,0.000961
брянский,0.000731,1.69897,0.001242
бсэ,0.000731,1.154902,0.000844
важный,0.001462,0.443697,0.000649
варшава,0.000731,1.0,0.000731
введение,0.006579,0.657577,0.004326
ввести,0.004386,0.376751,0.001652
вводиться,0.002193,1.39794,0.003066
век,0.000731,0.173925,0.000127
версия,0.000731,0.022276,1.6e-05
верховный,0.001462,0.585027,0.000855
весь,0.001462,0.229148,0.000335
вещество,0.000731,1.221849,0.000893
вид,0.000731,0.283997,0.000208
викидать,0.000731,0.036212,2.6e-05
викимедиа,0.000731,0.040959,3e-05
википедия,0.002924,0.031517,9.2e-05
включая,0.000731,0.49485,0.000362
владимир,0.001462,0.508638,0.000744
власть,0.001462,0.356547,0.000521
внешний,0.000731,0.173925,0.000127
внутренний,0.000731,0.366532,0.000268
военный,0.05117,0.229148,0.011725
возможный,0.000731,0.468521,0.000342
возмутиться,0.000731,2.0,0.001462
возраст,0.000731,0.744727,0.000544
война,0.002193,0.19382,0.000425
войско,0.002924,0.408935,0.001196
вооружённый,0.000731,0.585027,0.000428
вопрос,0.001462,0.267606,0.000391
воронежский,0.000731,1.69897,0.001242
восемь,0.000731,0.823909,0.000602
восстановление,0.000731,0.721246,0.000527
восток,0.000731,0.481486,0.000352
впервые,0.000731,0.337242,0.000247
временной,0.000731,0.537602,0.000393
время,0.003655,0.065502,0.000239
