Term,TF,IDF,TF-IDF
август,0.006162,2.302585,0.002468
австро,0.00088,3.218876,0.002027
авторство,0.00088,1.771957,8.3e-05
административно,0.001761,0.867501,0.004054
административный,0.00088,2.995732,0.00122
аннексировать,0.00088,2.207275,0.002834
апрель,0.002641,0.510826,0.000831
архивировать,0.002641,3.218876,0.00076
ассамблея,0.001761,1.832581,0.00334
ассимиляция,0.00088,3.506558,0.003444
банат,0.00088,2.120264,0.002637
бановина,0.003521,1.237874,0.011334
баня,0.00088,1.272966,0.002341
бараний,0.00088,2.302585,0.003087
берислав,0.00088,2.120264,0.004054
биг,0.001761,1.966113,0.005274
блик,0.00088,1.832581,0.002637
бобан,0.003521,0.891598,0.016215
большинство,0.00088,1.386294,0.000764
босна,0.00088,1.609438,0.002834
боснабосна,0.00088,2.040221,0.004054
босниец,0.002641,1.309333,0.00926
боснийский,0.011444,1.89712,0.032196
босния,0.045775,3.218876,0.1054
босон,0.022887,2.995732,0.073671
бруно,0.00088,3.218876,0.003087
бывший,0.001761,1.89712,0.001445
быть,0.00088,3.506558,0.000684
валентина,0.00088,4.60517,0.002477
валюта,0.00088,2.040221,0.001866
вашингтонский,0.002641,1.560648,0.010331
ввести,0.001761,0.248461,0.001527
век,0.00088,3.912023,0.000353
венгрия,0.00088,0.776529,0.001256
версия,0.004401,2.302585,0.000226
вече,0.00088,3.912023,0.002477
взять,0.001761,1.427116,0.001703
викидать,0.001761,1.203973,0.000147
викимедиа,0.00088,3.912023,8.3e-05
википедия,0.003521,2.040221,0.000256
викисклад,0.004401,4.60517,0.001266
вилайет,0.00088,2.207275,0.002477
власть,0.003521,2.302585,0.002891
вне,0.00088,1.714798,0.001333
вновь,0.001761,0.400478,0.002587
военный,0.002641,3.506558,0.001393
возрастать,0.00088,1.272966,0.003087
война,0.003521,1.427116,0.001571
войный,0.00088,3.912023,0.004054
войти,0.00088,2.813411,0.000976
вооружённый,0.001761,1.966113,0.002372
вопрос,0.00088,0.941609,0.000542
восстановление,0.001761,2.813411,0.002924
восточный,0.00088,3.506558,0.000646
врбасскай,0.00088,0.061875,0.002834
время,0.00088,0.891598,0.000133
встреча,0.00088,2.120264,0.001613
вступить,0.00088,2.995732,0.001186
вступление,0.00088,0.941609,0.00167
всё,0.00088,1.560648,0.000366
второй,0.001761,2.813411,0.000705
выступить,0.00088,1.07881,0.00151
габел,0.00088,2.120264,0.004054
гарантировать,0.001761,2.813411,0.004447
гелиодром,0.00088,1.89712,0.004054
герб,0.00088,0.798508,0.00167
герцег,0.021127,3.218876,0.068004
герцеговина,0.036972,4.60517,0.085131
герцеговиныраный,0.00088,0.072571,0.004054
герцеговиныскрыть,0.00088,4.60517,0.004054
глава,0.00088,1.771957,0.00051
главный,0.00088,4.60517,0.000646
говориться,0.00088,2.813411,0.001943
год,0.016725,0.544727,0.000338
годугосударство,0.00088,2.302585,0.002637
годустрана,0.00088,0.478036,0.004054
гойкий,0.00088,2.120264,0.004054
государстваистория,0.00088,1.347074,0.004054
государственный,0.00088,2.813411,0.000559
государство,0.010563,2.302585,0.006706
грацский,0.00088,1.203973,0.004054
гуманитарный,0.00088,0.967584,0.002027
давление,0.00088,3.506558,0.00167
далмация,0.00088,0.020203,0.002834
дарио,0.001761,2.302585,0.008108
дата,0.001761,1.139434,0.000225
два,0.001761,1.771957,0.000842
двухсубъектный,0.00088,0.030459,0.004054
действовать,0.00088,2.995732,4.5e-05
дейтонский,0.002641,2.995732,0.00926
декабрь,0.00088,3.506558,0.000219
делегат,0.00088,2.120264,0.002477
демократический,0.003521,1.714798,0.004482
денежный,0.00088,3.218876,0.001796
депортировать,0.00088,2.040221,0.004054
десять,0.00088,0.71335,0.001866
динар,0.001761,0.544727,0.004682
дискриминация,0.00088,3.912023,0.002637
должность,0.00088,1.89712,0.00122
должный,0.002641,1.660731,0.001305
дополнительный,0.00088,1.427116,7.3e-05
дословный,0.00088,2.120264,0.004054
доступный,0.00088,2.040221,4.5e-05
драган,0.00088,1.832581,0.003087
дретель,0.00088,0.051293,0.004054
