Term,TF,IDF,TF-IDF
август,0.000612,0.173925,0.000106
авторство,0.000612,0.040959,2.5e-05
акад,0.001224,1.522879,0.001864
акклиматизировать,0.000612,2.0,0.001224
активность,0.001224,1.30103,0.001592
активный,0.000612,0.60206,0.000368
алексей,0.000612,0.585027,0.000358
алфавитусемейство,0.000612,2.0,0.001224
америка,0.00306,0.49485,0.001514
амниотыклад,0.000612,2.0,0.001224
анализ,0.000612,0.886057,0.000542
англ,0.004896,0.200659,0.000982
английский,0.001224,0.408935,0.000501
андский,0.000612,1.69897,0.00104
анды,0.000612,1.69897,0.00104
аргентина,0.000612,0.823909,0.000504
ареал,0.002448,1.39794,0.003422
архивировать,0.001224,0.124939,0.000153
архивный,0.000612,0.236572,0.000145
база,0.001224,0.522879,0.00064
бартлетт,0.000612,2.0,0.001224
бег,0.000612,1.39794,0.000856
бегать,0.001224,2.0,0.002448
бегство,0.000612,1.30103,0.000796
бежать,0.000612,0.769551,0.000471
беззащитный,0.000612,2.0,0.001224
белобрюхий,0.000612,2.0,0.001224
белогорлый,0.003672,2.0,0.007344
белок,0.000612,1.69897,0.00104
берлепша,0.000612,2.0,0.001224
бертелли,0.000612,2.0,0.001224
бескилевой,0.000612,1.69897,0.00104
бескилевыеотряд,0.000612,2.0,0.001224
бесконтрольный,0.001224,2.0,0.002448
беспозвоночный,0.000612,2.0,0.001224
бесхвостый,0.001224,2.0,0.002448
библиографический,0.000612,0.275724,0.000169
благодаря,0.000612,0.468521,0.000287
благозвучие,0.000612,2.0,0.001224
благозвучный,0.000612,2.0,0.001224
близкий,0.002448,0.60206,0.001474
бойд,0.000612,2.0,0.001224
больший,0.001836,0.167491,0.000308
большинство,0.001836,0.376751,0.000692
большой,0.001224,0.259637,0.000318
брокгауз,0.001224,0.657577,0.000805
брэм,0.000612,2.0,0.001224
будущее,0.000612,0.537602,0.000329
быстро,0.002448,0.657577,0.00161
быстрый,0.000612,0.69897,0.000428
быть,0.000612,0.337242,0.000206
бём,0.001224,2.0,0.002448
важный,0.000612,0.443697,0.000272
варьировать,0.000612,1.69897,0.00104
веерохвостый,0.000612,2.0,0.001224
век,0.000612,0.173925,0.000106
величина,0.000612,0.886057,0.000542
венесуэльский,0.000612,1.154902,0.000707
вероятно,0.000612,0.721246,0.000441
версия,0.001224,0.022276,2.7e-05
весь,0.001224,0.229148,0.00028
весьма,0.002448,0.823909,0.002017
ветвь,0.000612,0.958607,0.000587
взлетать,0.000612,2.0,0.001224
взлететь,0.000612,1.39794,0.000856
взлёт,0.000612,1.522879,0.000932
взмах,0.000612,2.0,0.001224
взрывоподобный,0.000612,2.0,0.001224
взять,0.000612,0.420216,0.000257
вид,0.01836,0.283997,0.005214
видео,0.000612,0.769551,0.000471
видный,0.000612,0.853872,0.000523
викидать,0.000612,0.036212,2.2e-05
викимедиа,0.000612,0.040959,2.5e-05
википедия,0.001836,0.031517,5.8e-05
викисклад,0.001836,0.124939,0.000229
викискладвикивид,0.000612,2.0,0.001224
включение,0.000612,0.886057,0.000542
вкусный,0.000612,1.69897,0.00104
внешний,0.001224,0.173925,0.000213
вниз,0.000612,1.522879,0.000932
внимание,0.000612,0.657577,0.000402
волнистый,0.000612,1.69897,0.00104
волшебный,0.001224,0.327902,0.000401
восток,0.000612,0.481486,0.000295
восточный,0.000612,0.318759,0.000195
впервые,0.000612,0.337242,0.000206
вперёд,0.000612,1.0,0.000612
враг,0.001224,0.886057,0.001085
вредитель,0.000612,2.0,0.001224
вредить,0.000612,1.69897,0.00104
время,0.002448,0.065502,0.00016
всеядный,0.000612,2.0,0.001224
вследствие,0.000612,0.721246,0.000441
встречаться,0.00306,0.769551,0.002355
всё,0.000612,0.180456,0.00011
вторжение,0.000612,0.69897,0.000428
вторичноротыетип,0.000612,2.0,0.001224
второй,0.001224,0.173925,0.000213
выглядеть,0.000612,0.744727,0.000456
выдерживать,0.000612,1.69897,0.00104
вылупиться,0.000612,1.69897,0.00104
вылупление,0.000612,2.0,0.001224
вымереть,0.000612,1.39794,0.000856
выполнить,0.000612,0.79588,0.000487
выраженный,0.000612,1.221849,0.000748
вырубка,0.000612,1.69897,0.00104
высиживание,0.000612,2.0,0.001224
высиживать,0.000612,2.0,0.001224
высокий,0.000612,0.30103,0.000184
высота,0.000612,0.638272,0.000391
вытянутый,0.000612,1.69897,0.00104
выявлять,0.000612,1.69897,0.00104
выяснение,0.000612,1.39794,0.000856
гвардия,0.000612,0.823909,0.000504
генетика,0.001836,1.39794,0.002567
генетически,0.000612,1.522879,0.000932
генетический,0.001224,1.154902,0.001414
геном,0.001224,1.522879,0.001864
геномик,0.001224,2.0,0.002448
геномный,0.000612,2.0,0.001224
гибель,0.000612,1.0,0.000612
главный,0.001224,0.318759,0.00039
гладкий,0.000612,1.30103,0.000796
гнездиться,0.000612,2.0,0.001224
гнездо,0.003672,1.154902,0.004241
гнездование,0.000612,2.0,0.001224
гнездоваться,0.000612,2.0,0.001224
год,0.001836,0.008774,1.6e-05
голова,0.001224,0.886057,0.001085
голос,0.001836,0.657577,0.001207
голубой,0.000612,1.09691,0.000671
гондванский,0.000612,2.0,0.001224
гораздо,0.000612,0.721246,0.000441
горный,0.004896,0.744727,0.003646
граница,0.000612,0.481486,0.000295
гремяцкий,0.000612,2.0,0.001224
громкий,0.001224,1.522879,0.001864
группа,0.000612,0.309804,0.00019
групповой,0.000612,1.522879,0.000932
грызун,0.000612,2.0,0.001224
густой,0.001224,1.522879,0.001864
далеко,0.000612,1.221849,0.000748
данные,0.001224,0.309804,0.000379
дарвин,0.000612,2.0,0.001224
дата,0.001836,0.055517,0.000102
датский,0.000612,0.508638,0.000311
двадцать,0.001224,0.886057,0.001085
двигаться,0.000612,1.09691,0.000671
движение,0.001224,0.376751,0.000461
двусторонний,0.000612,1.39794,0.000856
девять,0.000612,0.886057,0.000542
действовать,0.000612,0.022276,1.4e-05
делить,0.001224,1.221849,0.001496
дело,0.000612,0.318759,0.000195
демонстрировать,0.000612,1.045757,0.00064
день,0.002448,0.124939,0.000306
депонировать,0.001836,2.0,0.003672
дерево,0.001224,0.823909,0.001008
десяток,0.000612,1.154902,0.000707
деталь,0.000612,0.920819,0.000564
детальный,0.000612,2.0,0.001224
джон,0.000612,0.60206,0.000368
диморфизм,0.000612,2.0,0.001224
дистанция,0.000612,1.0,0.000612
дичь,0.000612,2.0,0.001224
длина,0.000612,0.769551,0.000471
длительный,0.000612,0.886057,0.000542
длиться,0.000612,0.958607,0.000587
довольно,0.001836,0.744727,0.001367
дождевой,0.000612,2.0,0.001224
доказать,0.000612,1.0,0.000612
долгий,0.001224,0.769551,0.000942
должный,0.000612,0.21467,0.000131
домен,0.000612,1.045757,0.00064
дон,0.000612,0.79588,0.000487
дополнительный,0.001224,0.036212,4.4e-05
дополнять,0.000612,2.0,0.001224
достаточно,0.000612,0.677781,0.000415
достигать,0.000612,1.045757,0.00064
доступный,0.000612,0.022276,1.4e-05
дотронуться,0.000612,2.0,0.001224
доходить,0.000612,1.154902,0.000707
древний,0.000612,0.69897,0.000428
другой,0.004896,0.004365,2.1e-05
дэвид,0.000612,0.744727,0.000456
дэйвиснуть,0.000612,2.0,0.001224
европа,0.001224,0.366532,0.000449
единственный,0.001224,0.481486,0.000589
естественный,0.000612,0.886057,0.000542
есть,0.000612,0.823909,0.000504
ефрон,0.001224,0.657577,0.000805
ещё,0.000612,0.017729,1.1e-05
желтогрудый,0.000612,2.0,0.001224
желтоногий,0.001224,2.0,0.002448
животное,0.003672,0.920819,0.003381
животныеподцарство,0.000612,2.0,0.001224
жизнь,0.003672,0.327902,0.001204
жить,0.002448,0.552842,0.001353
журнал,0.000612,0.481486,0.000295
зависимость,0.001224,0.585027,0.000716
завропсидыкласс,0.000612,2.0,0.001224
заглавный,0.000612,0.022276,1.4e-05
