Term,TF,IDF,TF-IDF
авг,0.000548,1.39794,0.000766
август,0.001645,0.173925,0.000286
авиастроение,0.000548,2.0,0.001096
автомагистраль,0.000548,1.30103,0.000713
автопростановка,0.000548,2.0,0.001096
авторство,0.000548,0.040959,2.2e-05
агломерация,0.001096,1.221849,0.00134
административный,0.001096,0.60206,0.00066
азиат,0.000548,1.522879,0.000835
айдабел,0.000548,2.0,0.001096
айдахо,0.000548,1.69897,0.000931
айленд,0.000548,1.221849,0.00067
айова,0.000548,1.69897,0.000931
алабама,0.000548,1.39794,0.000766
аллен,0.000548,1.30103,0.000713
аллея,0.000548,1.69897,0.000931
аляска,0.001096,1.39794,0.001533
америка,0.001096,0.49485,0.000543
американец,0.001096,0.79588,0.000873
американский,0.002193,0.337242,0.00074
англ,0.002741,0.200659,0.00055
апр,0.000548,1.522879,0.000835
апрель,0.001096,0.136677,0.00015
арбакл,0.000548,2.0,0.001096
ардмор,0.000548,2.0,0.001096
аризона,0.000548,2.0,0.001096
арканзас,0.003289,2.0,0.006579
арклатех,0.000548,2.0,0.001096
арроу,0.001096,2.0,0.002193
архив,0.001096,0.443697,0.000487
архивировать,0.015351,0.124939,0.001918
архивный,0.001645,0.236572,0.000389
архитектура,0.000548,0.638272,0.00035
ассоциация,0.000548,0.886057,0.000486
атд,0.000548,1.221849,0.00067
атлас,0.001096,1.30103,0.001427
атмосферный,0.000548,1.522879,0.000835
атомный,0.000548,0.958607,0.000526
афроамериканец,0.001096,1.522879,0.00167
афроамериканский,0.000548,2.0,0.001096
аэропорт,0.000548,0.853872,0.000468
базироваться,0.000548,1.221849,0.00067
бартлсвилла,0.000548,2.0,0.001096
баскетбольный,0.001096,2.0,0.002193
бассейн,0.001645,0.920819,0.001515
безработица,0.000548,1.30103,0.000713
бейкер,0.000548,1.39794,0.000766
белые,0.000548,1.522879,0.000835
беспорядок,0.000548,1.09691,0.000601
библиографический,0.000548,0.275724,0.000151
биксби,0.000548,2.0,0.001096
благоприятный,0.000548,1.0,0.000548
близ,0.000548,0.769551,0.000422
блэк,0.001096,1.69897,0.001863
болотистый,0.000548,2.0,0.001096
больший,0.004386,0.167491,0.000735
большой,0.000548,0.259637,0.000142
брокен,0.001096,2.0,0.002193
буквально,0.000548,1.30103,0.000713
буря,0.000548,1.30103,0.000713
бывший,0.000548,0.356547,0.000195
быть,0.001096,0.337242,0.00037
бюро,0.000548,1.30103,0.000713
важный,0.001096,0.443697,0.000487
вайоминг,0.000548,2.0,0.001096
варьироваться,0.000548,1.522879,0.000835
вашингтон,0.000548,0.886057,0.000486
ввп,0.000548,1.221849,0.00067
вгм,0.000548,2.0,0.001096
век,0.001645,0.173925,0.000286
великий,0.001096,0.443697,0.000487
величина,0.001096,0.886057,0.000972
