Term,TF,IDF,TF-IDF
автопатрулировать,0.001052,1.108663,0.004114
авторитетный,0.004206,0.941609,0.007213
авторство,0.001052,1.469676,9.9e-05
агрессия,0.001052,4.60517,0.002321
администратор,0.004206,3.506558,0.014749
аим,0.001052,0.083382,0.004114
аин,0.001052,3.506558,0.004114
аккаунт,0.001052,1.966113,0.002958
аккзна,0.001052,4.60517,0.004114
анатомия,0.002103,2.120264,0.007374
англ,0.002103,2.65926,0.000972
аниме,0.002103,1.660731,0.005312
апат,0.001052,2.407946,0.004114
арбитражный,0.001052,1.966113,0.003687
аргумент,0.002103,1.386294,0.00399
аспект,0.001052,0.967584,0.002067
беспристрастно,0.001052,1.966113,0.004842
био,0.001052,0.967584,0.003385
биография,0.001052,0.040822,0.001927
блок,0.001052,3.506558,0.001641
блокировка,0.002103,0.072571,0.004459
больший,0.001052,1.89712,0.000406
большинство,0.004206,3.218876,0.003649
большой,0.001052,1.514128,0.000629
бот,0.001052,2.995732,0.002958
буква,0.001052,3.218876,0.001803
бумажный,0.001052,3.912023,0.003385
быстрый,0.001052,0.733969,0.001692
бюр,0.001052,0.061875,0.004114
бюрократ,0.002103,4.60517,0.007374
важность,0.001052,2.120264,0.002796
вак,0.001052,0.072571,0.004114
ванда,0.001052,2.207275,0.004114
вандал,0.002103,3.912023,0.008227
вандализм,0.001052,1.203973,0.003687
вариант,0.001052,2.407946,0.001302
варнап,0.001052,4.60517,0.004114
ваш,0.003155,2.120264,0.00559
веб,0.002103,0.891598,0.003727
вежа,0.001052,3.506558,0.003687
везде,0.001052,2.525729,0.003385
версия,0.001052,2.995732,5.4e-05
вес,0.003155,2.525729,0.006689
весвп,0.002103,2.302585,0.009685
весь,0.001052,2.813411,0.000555
взвешенность,0.007361,3.218876,0.020709
вивп,0.001052,2.65926,0.004842
видный,0.001052,1.427116,0.002067
викидать,0.001052,3.218876,8.8e-05
викимедиа,0.002103,3.506558,0.000198
википедия,0.024185,3.218876,0.001755
википедияобсуждение,0.001052,1.832581,0.003687
вирт,0.001052,2.120264,0.002796
вкратце,0.001052,2.302585,0.004114
вкульт,0.001052,2.525729,0.004114
вмеш,0.001052,2.207275,0.004114
вмешательство,0.001052,3.912023,0.001863
внг,0.001052,4.60517,0.004114
внешний,0.003155,1.021651,0.001263
внимание,0.004206,1.609438,0.006369
вносить,0.001052,3.218876,0.002421
внс,0.001052,2.120264,0.004114
внутренний,0.001052,1.108663,0.000887
вовсе,0.001052,1.07881,0.002532
война,0.003155,1.171183,0.001408
вообще,0.001052,1.609438,0.001592
воспринимать,0.001052,1.771957,0.003385
впр,0.001052,0.579818,0.004114
врв,0.001052,3.506558,0.004114
время,0.003155,3.218876,0.000476
вспомогательный,0.001052,2.302585,0.002421
всё,0.002103,4.60517,0.000874
выборы,0.002103,0.415515,0.002035
вызвать,0.001052,0.051293,0.001074
вымышленный,0.001052,0.072571,0.00315
высокий,0.001052,1.609438,0.000729
выше,0.001052,1.966113,0.001545
географический,0.001052,0.030459,0.001692
говориться,0.001052,2.207275,0.002321
гонконг,0.002103,2.995732,0.005312
гораздо,0.001052,0.634878,0.001746
государство,0.001052,0.798508,0.000668
группыучастник,0.001052,4.60517,0.004114
давать,0.002103,3.912023,0.002396
