Term,TF,IDF,TF-IDF
аббасид,0.000155,1.39794,0.000216
абдул,0.001236,1.221849,0.00151
абсолютно,0.000155,1.30103,0.000201
абсолютный,0.000773,0.886057,0.000685
абу,0.000155,1.0,0.000155
август,0.000773,0.173925,0.000134
авиационный,0.000155,1.09691,0.000169
авиация,0.000309,0.744727,0.00023
австрия,0.000773,0.60206,0.000465
австро,0.000464,1.0,0.000464
автократический,0.000155,2.0,0.000309
автономия,0.000309,1.045757,0.000323
авторство,0.000155,0.040959,6e-06
агитационный,0.000155,1.69897,0.000263
аджман,0.000155,1.69897,0.000263
административно,0.000155,1.0,0.000155
административный,0.001236,0.60206,0.000744
администрация,0.000464,0.721246,0.000334
адмирал,0.000155,0.853872,0.000132
адрианополь,0.000464,2.0,0.000927
азап,0.000155,2.0,0.000309
азербайджанский,0.000155,1.0,0.000155
азиатский,0.000309,0.958607,0.000296
азиз,0.000464,1.39794,0.000648
азиза,0.000155,1.69897,0.000263
азииимперия,0.000155,2.0,0.000309
азия,0.0017,0.60206,0.001023
азов,0.000155,1.30103,0.000201
айран,0.000155,2.0,0.000309
акинч,0.000155,2.0,0.000309
активный,0.000618,0.60206,0.000372
акча,0.000309,2.0,0.000618
акынджи,0.000155,2.0,0.000309
албанец,0.000155,1.39794,0.000216
албания,0.000309,1.09691,0.000339
албанский,0.000464,1.30103,0.000603
алексей,0.000155,0.585027,9e-05
алеппо,0.000155,1.69897,0.000263
алжир,0.000309,1.221849,0.000378
али,0.000464,0.769551,0.000357
алфавитувикипедия,0.000155,0.721246,0.000111
аль,0.000155,0.823909,0.000127
альберт,0.000155,1.09691,0.000169
альпина,0.000309,1.69897,0.000525
альтернативный,0.000155,0.958607,0.000148
аляповатый,0.000155,2.0,0.000309
амир,0.000155,1.39794,0.000216
анархия,0.000155,2.0,0.000309
анатолий,0.002472,0.744727,0.001841
анатолия,0.000155,2.0,0.000309
анахронизм,0.000155,2.0,0.000309
англ,0.002781,0.200659,0.000558
английский,0.000464,0.408935,0.00019
англичанин,0.000155,0.958607,0.000148
ангорский,0.000155,2.0,0.000309
аннексировать,0.000309,1.39794,0.000432
ансар,0.000155,1.69897,0.000263
антанта,0.000309,1.522879,0.000471
антисемитизм,0.000155,1.39794,0.000216
античность,0.000309,1.221849,0.000378
апогей,0.000309,2.0,0.000618
апрель,0.000927,0.136677,0.000127
араби,0.000155,2.0,0.000309
арабский,0.001545,0.638272,0.000986
аравиигосударство,0.000155,1.69897,0.000263
аравийский,0.000155,1.522879,0.000235
аравия,0.000464,0.744727,0.000345
ардаланский,0.000155,1.69897,0.000263
армейский,0.000155,1.0,0.000155
армениигосударство,0.000155,2.0,0.000309
армения,0.000309,0.79588,0.000246
армия,0.003863,0.39794,0.001537
армянин,0.0017,1.09691,0.001864
армянский,0.000618,0.769551,0.000476
артиллерийский,0.000309,1.09691,0.000339
артиллерист,0.000155,2.0,0.000309
арумынский,0.000155,2.0,0.000309
архив,0.000309,0.443697,0.000137
архивировать,0.004635,0.124939,0.000579
архивный,0.002472,0.236572,0.000585
архитектура,0.001082,0.638272,0.00069
архитектурный,0.000155,1.09691,0.000169
асир,0.000309,1.69897,0.000525
ассириец,0.000155,1.221849,0.000189
ататюрк,0.000155,2.0,0.000309
аулак,0.000155,1.522879,0.000235
афинский,0.000155,2.0,0.000309
африка,0.001236,0.657577,0.000813
африкимусульманский,0.000155,2.0,0.000309
ахмед,0.000309,1.045757,0.000323
ачех,0.000155,1.39794,0.000216
бабан,0.000155,1.69897,0.000263
багамский,0.000155,1.39794,0.000216
багдад,0.000464,1.154902,0.000535
базар,0.000155,1.39794,0.000216
балкан,0.000773,1.30103,0.001005
балканский,0.000927,1.0,0.000927
балканы,0.001545,1.0,0.001545
балта,0.000309,1.522879,0.000471
балтийский,0.000155,1.221849,0.000189
банкнот,0.000155,1.09691,0.000169
банковский,0.000155,1.154902,0.000178
барбаросс,0.000155,1.69897,0.000263
барокко,0.000309,1.39794,0.000432
барроу,0.000155,2.0,0.000309
басханов,0.000155,2.0,0.000309
батист,0.000155,1.69897,0.000263
бахрейн,0.000155,0.958607,0.000148
баязид,0.000309,2.0,0.000618
баязида,0.000155,2.0,0.000309
беглец,0.000155,1.522879,0.000235
бедный,0.000155,1.0,0.000155
бежать,0.000155,0.769551,0.000119
безопасность,0.000155,0.481486,7.4e-05
безудержный,0.000155,2.0,0.000309
бей,0.000155,1.522879,0.000235
бейлик,0.000927,2.0,0.001854
бейхан,0.000155,1.522879,0.000235
белград,0.000309,1.045757,0.000323
белградский,0.000155,1.39794,0.000216
берлинский,0.000155,0.958607,0.000148
бесконечный,0.000155,1.522879,0.000235
беспорядок,0.000464,1.09691,0.000508
библиографический,0.000155,0.275724,4.3e-05
библиотека,0.000155,0.552842,8.5e-05
битва,0.002627,0.537602,0.001412
благодаря,0.001391,0.468521,0.000652
благоприятный,0.000155,1.0,0.000155
блаженство,0.000155,2.0,0.000309
ближневосточный,0.000155,1.221849,0.000189
ближний,0.001236,1.221849,0.00151
блистательный,0.000309,1.522879,0.000471
блокировать,0.000155,0.886057,0.000137
блюдо,0.000155,1.39794,0.000216
бог,0.000155,0.886057,0.000137
богослов,0.000309,1.221849,0.000378
богослужение,0.000155,1.69897,0.000263
боден,0.000155,1.69897,0.000263
боевой,0.000155,0.60206,9.3e-05
боеспособность,0.000155,1.522879,0.000235
болгарин,0.000155,1.39794,0.000216
болгария,0.000309,0.744727,0.00023
болгарский,0.001391,0.958607,0.001333
больной,0.000309,1.30103,0.000402
больший,0.002318,0.167491,0.000388
большинство,0.000155,0.376751,5.8e-05
большой,0.000155,0.259637,4e-05
борьба,0.000309,0.420216,0.00013
боснийский,0.000309,1.221849,0.000378
босния,0.000464,1.0,0.000464
бостанджа,0.000155,2.0,0.000309
бояться,0.000155,1.09691,0.000169
брак,0.000155,0.823909,0.000127
британский,0.000618,0.356547,0.00022
брокгауз,0.000464,0.657577,0.000305
бронзовый,0.000155,1.30103,0.000201
бронь,0.000155,2.0,0.000309
будущий,0.000155,0.657577,0.000102
бурса,0.000618,2.0,0.001236
бухарест,0.000155,1.221849,0.000189
бывший,0.000309,0.356547,0.00011
быстро,0.000155,0.657577,0.000102
быстродействие,0.000155,1.221849,0.000189
быстрый,0.000309,0.69897,0.000216
быть,0.000618,0.337242,0.000208
бюрократ,0.000155,1.522879,0.000235
бюрократический,0.000155,2.0,0.000309
важно,0.000155,1.0,0.000155
важный,0.000773,0.443697,0.000343
вакуфа,0.000155,2.0,0.000309
валахий,0.000618,1.39794,0.000864
валашский,0.000309,1.69897,0.000525
валюта,0.000155,0.920819,0.000142
ван,0.000155,0.677781,0.000105
варна,0.000155,1.30103,0.000201
вассал,0.000155,1.39794,0.000216
вассальный,0.000773,1.30103,0.001005
вахидти,0.000155,1.522879,0.000235
введение,0.000155,0.657577,0.000102
ввести,0.000155,0.376751,5.8e-05
ввс,0.000155,1.045757,0.000162
ведущий,0.000155,0.677781,0.000105
век,0.00788,0.173925,0.001371
вели,0.000155,1.154902,0.000178
великий,0.002009,0.443697,0.000891
великобритания,0.000309,0.408935,0.000126
великое,0.000464,1.0,0.000464
великолепный,0.000309,1.522879,0.000471
вена,0.001082,1.0,0.001082
венгерский,0.000618,0.823909,0.000509
венгерско,0.000155,2.0,0.000309
венгр,0.000309,1.154902,0.000357
венгрия,0.0017,0.619789,0.001053
венец,0.000155,1.522879,0.000235
венеция,0.000618,1.221849,0.000755
венский,0.000309,1.0,0.000309
вербовка,0.000155,1.69897,0.000263
верность,0.000155,1.154902,0.000178
вернуть,0.000155,0.744727,0.000115
вернуться,0.000155,0.69897,0.000108
версия,0.000464,0.022276,1e-05
верфь,0.000155,1.39794,0.000216
верхний,0.000309,0.657577,0.000203
верховный,0.000464,0.585027,0.000271
весь,0.000464,0.229148,0.000106
вечный,0.000155,1.221849,0.000189
взиматься,0.000155,2.0,0.000309
взятие,0.000309,0.920819,0.000285
взять,0.000618,0.420216,0.00026
вид,0.000773,0.283997,0.000219
видеть,0.000155,0.79588,0.000123
византиец,0.000155,1.69897,0.000263
византийский,0.001236,0.769551,0.000951
византия,0.000927,1.30103,0.001206
визирь,0.000927,1.69897,0.001575
викидать,0.000155,0.036212,6e-06
викимедиа,0.000155,0.040959,6e-06
википедия,0.001391,0.031517,4.4e-05
викисклад,0.000155,0.124939,1.9e-05
викискладепортал,0.000155,1.39794,0.000216
викискладстатья,0.000155,1.0,0.000155
виктория,0.000155,0.958607,0.000148
вилайет,0.000155,1.221849,0.000189
включая,0.000155,0.49485,7.6e-05
владение,0.000464,0.823909,0.000382
владеть,0.000464,1.0,0.000464
владислав,0.000155,1.09691,0.000169
владычество,0.000155,1.30103,0.000201
власть,0.002781,0.356547,0.000992
влияние,0.000927,0.420216,0.00039
влиятельный,0.000309,1.0,0.000309
вместе,0.000464,0.420216,0.000195
вместо,0.000155,0.522879,8.1e-05
вмешаться,0.000155,1.30103,0.000201
вмешиваться,0.000155,1.522879,0.000235
вне,0.000155,0.657577,0.000102
внешний,0.000309,0.173925,5.4e-05
вновь,0.000309,0.638272,0.000197
внутри,0.000155,0.69897,0.000108
водовоз,0.000155,1.69897,0.000263
воевать,0.000309,0.920819,0.000285
воейков,0.000155,2.0,0.000309
военный,0.003245,0.229148,0.000744
возвратить,0.000155,1.30103,0.000201
возвращение,0.000155,0.677781,0.000105
воздействие,0.000155,1.0,0.000155
воздушный,0.000155,0.744727,0.000115
возложить,0.000155,1.0,0.000155
возможный,0.000155,0.468521,7.2e-05
возникновение,0.000155,0.769551,0.000119
возраст,0.000155,0.744727,0.000115
возрасти,0.000155,0.769551,0.000119
возрождение,0.000464,1.045757,0.000485
воинский,0.000155,0.920819,0.000142
война,0.007262,0.19382,0.001408
войско,0.002781,0.408935,0.001137
войти,0.000464,0.481486,0.000223
волшебный,0.000155,0.327902,5.1e-05
вооружение,0.000155,0.823909,0.000127
вооружённый,0.000155,0.585027,9e-05
вопреки,0.000155,0.886057,0.000137
вопрос,0.000155,0.267606,4.1e-05
ворота,0.000155,1.045757,0.000162
воспитываться,0.000155,2.0,0.000309
воспользоваться,0.000309,0.721246,0.000223
воссоздать,0.000155,2.0,0.000309
восстание,0.001545,0.69897,0.00108
восстановить,0.000618,0.60206,0.000372
восстановление,0.000618,0.721246,0.000446
восток,0.002318,0.481486,0.001116
восточный,0.001391,0.318759,0.000443
воцарение,0.000155,2.0,0.000309
впервые,0.000309,0.337242,0.000104
впитать,0.000155,2.0,0.000309
вполне,0.000155,0.920819,0.000142
враг,0.000155,0.886057,0.000137
врата,0.000155,2.0,0.000309
временно,0.000155,1.09691,0.000169
временной,0.000309,0.537602,0.000166
время,0.003708,0.065502,0.000243
всевеликий,0.000155,2.0,0.000309
всемирный,0.000155,0.552842,8.5e-05
вскоре,0.000309,0.69897,0.000216
вследствие,0.000155,0.721246,0.000111
вспыхнуть,0.000155,1.39794,0.000216
встать,0.000155,1.0,0.000155
всюду,0.000155,2.0,0.000309
всё,0.000618,0.180456,0.000112
