Term,TF,IDF,TF-IDF
абу,0.0012,0.072571,0.002764
абхазия,0.0012,1.514128,0.00265
авиакомпания,0.0012,2.120264,0.003864
авиарейс,0.0012,0.798508,0.00421
авив,0.0012,3.218876,0.003377
австрал,0.002401,1.966113,0.009393
авторство,0.0012,2.995732,0.000113
административный,0.0012,2.207275,0.001664
азербайджан,0.0012,3.506558,0.002127
азиатский,0.002401,2.65926,0.0053
азиизависимый,0.0012,3.506558,0.004696
азия,0.006002,1.966113,0.008321
азиязападный,0.0012,1.309333,0.004696
азияюго,0.0012,1.89712,0.004696
азияюжный,0.0012,0.867501,0.004696
айленд,0.0012,4.60517,0.003377
акротири,0.0012,3.218876,0.003192
алфавитунаселить,0.0012,0.994252,0.005528
амед,0.0012,2.525729,0.004696
амман,0.0012,1.07881,0.003864
анкара,0.0012,1.832581,0.003377
апрель,0.003601,3.912023,0.001133
аравия,0.0012,1.347074,0.002059
армения,0.0012,2.120264,0.0022
армия,0.0012,2.995732,0.0011
архив,0.0012,1.272966,0.001226
архивировать,0.008403,1.272966,0.002417
архивный,0.0012,2.525729,0.000654
ассирия,0.0012,0.941609,0.00421
астана,0.0012,1.89712,0.003864
астролог,0.0012,1.203973,0.00421
астрологический,0.0012,1.966113,0.005528
атака,0.0012,1.89712,0.00236
аун,0.0012,0.261365,0.005528
афганистан,0.0012,2.995732,0.001932
ахваз,0.0012,0.798508,0.003864
ачех,0.002401,4.60517,0.007728
ашхабад,0.0012,1.832581,0.003864
багдад,0.0012,3.912023,0.003192
баку,0.0012,1.469676,0.003596
балтистан,0.0012,3.506558,0.004696
бангкок,0.002401,1.386294,0.008419
бангладеш,0.0012,1.832581,0.002891
банда,0.0012,1.427116,0.003032
бандар,0.0012,1.347074,0.004696
батальон,0.0012,1.966113,0.00265
батор,0.0012,1.347074,0.004696
бахрейн,0.0012,3.912023,0.00265
бегаван,0.0012,2.813411,0.004696
бедствие,0.0012,0.820981,0.003596
бейрут,0.0012,3.912023,0.003377
библиографический,0.0012,1.609438,0.000762
бирма,0.003601,3.912023,0.010132
бирманский,0.0012,2.813411,0.003596
бишкек,0.0012,0.994252,0.003596
близкий,0.0012,1.427116,0.001664
больший,0.004802,2.120264,0.001852
бомбардировка,0.0012,1.237874,0.002277
бритый,0.002401,0.072571,0.006755
бруней,0.0012,2.65926,0.003032
бтио,0.0012,2.407946,0.004696
бутан,0.0012,1.966113,0.002764
бывший,0.0012,2.813411,0.000986
вгсп,0.0012,0.634878,0.004696
ведомство,0.0012,2.207275,0.002277
векескрытый,0.0012,1.203973,0.005528
версия,0.002401,1.966113,0.000123
викидать,0.0012,2.525729,0.0001
викимедиа,0.0012,4.60517,0.000113
википедия,0.007203,3.218876,0.000523
викисклад,0.002401,1.714798,0.000691
внешний,0.002401,2.040221,0.000962
внутренний,0.0012,1.660731,0.001013
военный,0.002401,2.302585,0.001267
воздушный,0.0012,0.061875,0.002059
война,0.0012,0.916291,0.000536
вокруг,0.0012,1.07881,0.001664
волгоградский,0.0012,1.660731,0.003864
вопрос,0.0012,2.407946,0.00074
восточный,0.006002,2.207275,0.004406
впервые,0.0012,4.60517,0.000932
впо,0.002401,4.60517,0.008419
время,0.0012,3.218876,0.000181
второй,0.002401,0.094311,0.000962
выбрать,0.0012,2.525729,0.001445
высота,0.0012,0.544727,0.001764
вьентьян,0.0012,1.832581,0.004696
вьетнам,0.0012,2.813411,0.001932
газета,0.0012,1.966113,0.0011
гандж,0.0012,3.912023,0.004696
гарсия,0.0012,1.966113,0.003596
где,0.0012,4.60517,0.002764
генерал,0.0012,3.912023,0.001572
географический,0.003601,1.108663,0.005796
география,0.003601,4.60517,0.005796
геоэкология,0.0012,3.218876,0.004696
гилгит,0.002401,0.415515,0.009393
год,0.019208,1.771957,0.000388
годовщина,0.0012,2.995732,0.00421
годустолица,0.0012,3.912023,0.005528
годустраница,0.0012,1.171183,0.005528
гонконг,0.002401,2.120264,0.006064
город,0.009604,0.653926,0.005231
государственный,0.0012,2.302585,0.000762
государство,0.0012,3.506558,0.000762
граница,0.004802,3.912023,0.005324
грузия,0.0012,3.218876,0.00236
группа,0.0012,1.560648,0.000856
даби,0.0012,0.71335,0.003864
дакка,0.0012,4.60517,0.004696
дамаск,0.0012,1.89712,0.003596
дата,0.006002,0.916291,0.000767
датский,0.0012,2.813411,0.001406
два,0.0012,2.995732,0.000574
действовать,0.0012,1.660731,6.2e-05
декабрь,0.004802,2.120264,0.001193
декелия,0.0012,4.60517,0.003192
дели,0.0012,4.60517,0.002891
день,0.002401,1.139434,0.000691
деревня,0.0012,3.218876,0.00236
джакарта,0.0012,0.891598,0.003864
джаяпур,0.0012,3.506558,0.004696
диего,0.0012,2.120264,0.003864
диля,0.0012,1.714798,0.004696
для,0.0012,3.218876,0.000762
дополнительный,0.0012,0.673345,0.0001
дословно,0.0012,1.347074,0.003864
доступный,0.0012,1.514128,6.2e-05
доха,0.0012,4.60517,0.004696
другой,0.002401,2.995732,2.4e-05
душанбе,0.0012,3.912023,0.004696
евразия,0.0012,4.60517,0.00421
евро,0.0012,3.912023,0.00265
европа,0.003601,1.469676,0.00304
ежедневно,0.0012,1.427116,0.003032
ереван,0.0012,2.120264,0.003377
естественно,0.0012,2.040221,0.003377
ещё,0.0012,0.820981,4.9e-05
жизнь,0.0012,2.813411,0.000906
житель,0.0012,0.634878,0.001368
заглавный,0.0012,2.207275,6.2e-05
заменить,0.0012,2.302585,0.0011
запад,0.0012,3.912023,0.001528
западный,0.002401,1.427116,0.002026
записьвойти,0.0012,3.506558,8.7e-05
зарегистрировать,0.0012,2.120264,8.7e-05
зарубежный,0.0012,4.60517,0.002545
заявление,0.0012,1.771957,6.2e-05
знак,0.0012,2.120264,6.2e-05
игра,0.0012,2.040221,0.000959
идентификатор,0.0012,3.218876,0.001994
идти,0.0012,4.60517,0.001194
иерусалим,0.004802,1.272966,0.010599
израиль,0.004802,0.174353,0.007271
израильский,0.0012,0.733969,0.00265
имя,0.0012,2.207275,1.2e-05
индексанп,0.0012,2.040221,0.005528
индия,0.0012,0.040822,0.001713
индонезия,0.0012,1.560648,0.002277
иностранный,0.0012,1.89712,0.001406
инструмент,0.002401,1.609438,0.000149
интересный,0.0012,0.072571,0.00265
иордания,0.0012,0.385662,0.002764
ирак,0.0012,1.714798,0.002059
иракский,0.0012,3.218876,0.002449
иран,0.0012,0.673345,0.001818
исламабад,0.0012,2.525729,0.003864
использование,0.002401,1.07881,4.9e-05
история,0.007203,1.203973,0.001342
источник,0.0012,3.912023,4.9e-05
июнь,0.006002,4.60517,0.002227
йемен,0.0012,1.386294,0.002449
кабул,0.0012,2.813411,0.003192
казахстан,0.002401,2.813411,0.003529
камбоджа,0.0012,2.525729,0.003192
карачи,0.0012,0.527633,0.003864
карта,0.002401,0.798508,0.002261
картенейпьидо,0.0012,2.040221,0.005528
каталанский,0.0012,2.995732,0.001764
