Term,TF,IDF,TF-IDF
август,0.006355,2.040221,0.002545
авиация,0.002311,4.60517,0.003963
австралия,0.001733,1.89712,0.003407
автономный,0.002889,0.597837,0.004953
автор,0.000578,1.427116,0.000515
авторский,0.000578,1.427116,0.001179
авторство,0.000578,2.995732,5.4e-05
аграрный,0.000578,2.813411,0.00226
адамович,0.000578,1.966113,0.002026
адольф,0.000578,2.995732,0.001625
азербайджан,0.000578,4.60517,0.001024
азербайджанский,0.001155,2.302585,0.00266
айдить,0.000578,4.60517,0.002026
актриса,0.001733,1.89712,0.003288
актёр,0.00751,1.386294,0.012087
александр,0.001733,1.514128,0.001771
александрович,0.000578,4.60517,0.001275
алиев,0.000578,1.514128,0.001731
алов,0.000578,0.693147,0.00266
альфонсо,0.000578,1.89712,0.00226
америка,0.000578,1.660731,0.000658
американский,0.006355,2.525729,0.004935
английский,0.000578,1.203973,0.000544
андреев,0.000578,1.89712,0.00226
ант,0.000578,3.506558,0.00226
антанта,0.000578,4.60517,0.002026
антон,0.000578,0.891598,0.001225
антони,0.000578,0.314711,0.00266
антрепренёр,0.000578,0.478036,0.00266
апрель,0.008666,3.506558,0.002727
арестовать,0.000578,1.021651,0.001096
армения,0.000578,4.60517,0.001059
армия,0.001155,1.427116,0.001059
армянский,0.000578,2.302585,0.001024
арт,0.000578,1.427116,0.002026
артист,0.001155,1.771957,0.00255
артистка,0.001155,1.139434,0.002782
архивировать,0.001155,2.302585,0.000332
архивный,0.000578,2.302585,0.000315
асср,0.000578,2.995732,0.001625
астрофизик,0.000578,3.218876,0.001731
бавария,0.000578,2.407946,0.001731
балерина,0.000578,2.407946,0.00186
балингийна,0.001155,1.386294,0.005321
бартолом,0.000578,4.60517,0.00266
барьер,0.000578,3.912023,0.001536
басовый,0.000578,4.60517,0.00186
батлер,0.000578,1.89712,0.001625
бедствие,0.000578,2.995732,0.001731
белый,0.000578,1.347074,0.000677
боб,0.000578,3.912023,0.00226
богородский,0.000578,1.966113,0.00266
боестолкновение,0.000578,4.60517,0.00226
бой,0.000578,0.562119,0.000902
болгария,0.001155,3.506558,0.001981
больной,0.000578,0.415515,0.001731
борис,0.000578,3.506558,0.000902
британский,0.000578,2.995732,0.000474
бронштейн,0.000578,3.506558,0.00266
брюс,0.001155,2.995732,0.00255
бсэ,0.005777,0.634878,0.015363
буддийский,0.000578,0.072571,0.001225
бурять,0.000578,3.218876,0.00266
бушнов,0.000578,0.127833,0.00266
бывший,0.001733,1.89712,0.001423
бэнд,0.000578,2.995732,0.00226
вайно,0.001155,0.693147,0.00452
вайссфлог,0.000578,0.083382,0.00266
валентин,0.000578,2.207275,0.001731
василий,0.000578,4.60517,0.001459
вацлав,0.001155,2.040221,0.005321
вацлавович,0.000578,1.108663,0.00266
ввести,0.000578,2.302585,0.000501
вднх,0.000578,2.120264,0.00266
вдохновенный,0.000578,0.01005,0.00266
век,0.006355,1.347074,0.002545
великий,0.000578,2.995732,0.00059
великобритания,0.001155,2.207275,0.001088
великое,0.000578,1.514128,0.00133
вена,0.000578,0.400478,0.00133
вера,0.000578,2.040221,0.001024
версия,0.000578,2.302585,3e-05
вертинский,0.000578,2.207275,0.00266
весник,0.000578,0.579818,0.00266
вещество,0.000578,2.120264,0.001625
видный,0.000578,2.525729,0.001136
византийский,0.000578,2.65926,0.001024
викарий,0.000578,2.302585,0.00226
викидать,0.000578,2.207275,4.8e-05
викимедиа,0.000578,4.60517,5.4e-05
википедия,0.002311,3.218876,0.000168
викисклад,0.001155,0.634878,0.000332
викитека,0.000578,2.302585,0.001179
викитекемедиафайл,0.000578,0.941609,0.001275
викра,0.000578,2.207275,0.001536
вильнюс,0.001155,2.407946,0.00452
вилья,0.001155,0.755023,0.005321
виолончелист,0.000578,4.60517,0.00226
виртуоз,0.000578,0.84397,0.00186
вица,0.001155,1.427116,0.001649
владимир,0.001155,1.771957,0.001353
власть,0.000578,1.771957,0.000474
вов,0.000578,1.832581,0.00266
водовозов,0.000578,1.560648,0.00266
военный,0.002311,4.60517,0.001219
возглавить,0.000578,1.966113,0.001536
возобновить,0.000578,2.407946,0.001536
воин,0.000578,4.60517,0.001096
войка,0.000578,3.506558,0.00266
война,0.002889,1.832581,0.001289
войско,0.000578,3.506558,0.000544
войцех,0.000578,0.616186,0.00186
волшебный,0.000578,1.660731,0.000436
вон,0.000578,1.272966,0.00266
воровский,0.001155,0.094311,0.005321
восстание,0.001733,2.995732,0.002789
восток,0.000578,4.60517,0.00064
вплоть,0.000578,2.407946,0.001096
врангель,0.000578,1.89712,0.00186
время,0.002311,1.347074,0.000349
всеобщий,0.000578,0.072571,0.000801
всероссийский,0.000578,1.714798,0.00133
второй,0.001155,1.514128,0.000463
вцик,0.000578,0.653926,0.001625
выборы,0.000578,2.995732,0.000559
выйти,0.000578,3.912023,0.000574
выставка,0.001155,3.912023,0.002192
выход,0.000578,2.995732,0.000715
выходить,0.001155,1.89712,0.001649
газета,0.001155,2.302585,0.001059
гайдай,0.000578,4.60517,0.00266
гамбургский,0.000578,2.040221,0.00266
гардинга,0.001155,0.385662,0.004051
гаррель,0.000578,1.171183,0.00266
гашек,0.000578,0.579818,0.00266
гейдар,0.000578,3.912023,0.00266
генерал,0.003466,4.60517,0.004538
геновайте,0.000578,0.916291,0.00266
генри,0.000578,0.061875,0.001391
георгий,0.001155,2.813411,0.00186
герб,0.001155,2.040221,0.002192
германия,0.000578,3.218876,0.00059
герой,0.002889,1.966113,0.003891
гитлер,0.000578,0.446287,0.00226
глава,0.001733,2.525729,0.001005
глить,0.000578,4.60517,0.00266
год,0.02253,3.218876,0.000455
годскрытый,0.000578,1.07881,0.001536
голливудский,0.000578,0.798508,0.00266
голоценовый,0.000578,3.912023,0.001536
гордон,0.001155,3.912023,0.002782
городской,0.000578,1.660731,0.000801
горький,0.000578,4.60517,0.00226
государственный,0.001733,0.061875,0.0011
гражданский,0.001155,1.560648,0.001246
граница,0.000578,0.051293,0.00064
график,0.001155,0.287682,0.002357
греция,0.000578,0.693147,0.00093
григорианский,0.001155,2.813411,0.001919
грузия,0.000578,3.912023,0.001136
дальний,0.000578,3.912023,0.001136
даниил,0.000578,2.040221,0.002026
дата,0.002311,2.207275,0.000295
два,0.000578,0.776529,0.000276
двенадцатый,0.000578,3.218876,0.00186
двухпалатный,0.000578,2.407946,0.00266
девятый,0.000578,3.506558,0.001625
девятьсый,0.000578,4.60517,0.001625
дед,0.000578,1.660731,0.00266
действовать,0.000578,2.525729,3e-05
декабрь,0.004044,2.207275,0.001005
декларация,0.000578,2.65926,0.00093
декрет,0.000578,3.912023,0.001275
дело,0.001155,1.469676,0.000848
дель,0.000578,2.525729,0.001731
демонстрация,0.000578,2.995732,0.001096
день,0.001155,2.120264,0.000332
десятилетие,0.001155,4.60517,0.001981
детективный,0.000578,1.609438,0.00266
детский,0.000578,4.60517,0.001024
деятель,0.002889,2.207275,0.004122
джазовый,0.000578,2.207275,0.002026
джек,0.000578,0.301105,0.001059
джексон,0.000578,1.309333,0.00186
джордж,0.000578,3.506558,0.000959
дзеффирелли,0.000578,4.60517,0.00266
диего,0.000578,2.525729,0.00186
диксон,0.000578,2.995732,0.00266
диктатура,0.001155,0.673345,0.00452
димич,0.000578,4.60517,0.00266
динамо,0.000578,2.120264,0.00266
дипа,0.000578,4.60517,0.002026
дипломат,0.000578,3.218876,0.001136
дипломатический,0.000578,3.912023,0.000902
дирижёр,0.000578,4.60517,0.001536
договор,0.001155,1.89712,0.001317
дополнительный,0.000578,0.776529,4.8e-05
достояние,0.000578,3.218876,0.00186
доступный,0.000578,2.407946,3e-05
доул,0.000578,0.994252,0.00266
драматург,0.000578,1.427116,0.001275
древнеармянский,0.000578,0.798508,0.001391
древнеиндийский,0.000578,2.813411,0.001391
другой,0.001733,4.60517,1.7e-05
дух,0.000578,2.995732,0.001275
дцать,0.000578,1.771957,0.00186
евгений,0.000578,1.171183,0.000902
еврейский,0.000578,0.916291,0.000849
египет,0.000578,2.995732,0.000959
единоверческий,0.001155,2.813411,0.005321
еженедельник,0.000578,1.139434,0.00266
елизавета,0.000578,1.609438,0.001225
епархия,0.000578,2.813411,0.00226
епископ,0.000578,1.108663,0.001136
ещё,0.000578,3.218876,2.4e-05
железнодорожный,0.001733,1.203973,0.002624
живописец,0.001733,2.040221,0.003991
забастовка,0.000578,4.60517,0.001225
заболевание,0.000578,1.427116,0.001625
завершение,0.000578,0.891598,0.000959
заглавный,0.000578,4.60517,3e-05
заключить,0.000578,1.108663,0.000756
закон,0.000578,2.813411,0.000461
законодательство,0.001155,1.07881,0.00186
закончиться,0.000578,2.120264,0.000824
закрепить,0.000578,1.427116,0.00133
закрепление,0.000578,2.302585,0.001536
занять,0.001155,2.813411,0.001649
записьвойти,0.000578,4.60517,4.2e-05
запрос,0.000578,2.302585,0.000715
заработный,0.000578,0.072571,0.002026
зарегистрировать,0.000578,0.733969,4.2e-05
заряд,0.000578,1.771957,0.00266
заслужить,0.001155,4.60517,0.002357
застрелить,0.001155,1.832581,0.003073
захват,0.000578,0.083382,0.001024
защитить,0.000578,3.912023,0.000959
заявление,0.000578,2.207275,3e-05
заявлять,0.000578,0.916291,0.001096
звуковой,0.000578,2.65926,0.001731
здравоохранение,0.000578,0.072571,0.001225
землетрясение,0.000578,1.021651,0.001625
зигмунд,0.000578,4.60517,0.00266
знак,0.000578,0.941609,3e-05
значение,0.001155,1.203973,0.000712
зубков,0.000578,1.514128,0.00226
игорь,0.000578,2.207275,0.001096
идальго,0.000578,3.912023,0.00266
избрать,0.000578,0.634878,0.000875
известный,0.000578,0.248461,0.000378
изд,0.005777,1.89712,0.006065
изобразительный,0.001733,1.660731,0.003407
изобретатель,0.000578,2.813411,0.001536
изобретение,0.000578,1.237874,0.001391
израиль,0.001155,2.407946,0.001749
израильский,0.000578,3.506558,0.001275
иметь,0.000578,4.60517,0.000151
имя,0.000578,1.560648,6e-06
индонезия,0.000578,2.995732,0.001096
инженер,0.000578,1.89712,0.000875
иностранный,0.001155,1.609438,0.001353
инструмент,0.001155,1.347074,7.1e-05
интегральный,0.000578,1.171183,0.002026
интернационал,0.000578,4.60517,0.00186
иоаннисян,0.000578,2.525729,0.00266
иранский,0.000578,4.60517,0.000959
искусство,0.003466,0.616186,0.002846
исламский,0.000578,0.287682,0.00093
испания,0.001733,3.218876,0.002624
использование,0.000578,1.237874,1.2e-05
использовать,0.000578,2.525729,0.000223
испытатель,0.000578,4.60517,0.00186
