Term,TF,IDF,TF-IDF
автобус,0.000988,1.221849,0.001207
автор,0.001976,0.387216,0.000765
авторитет,0.001976,1.69897,0.003358
авторитетность,0.002964,2.0,0.005929
авторитетный,0.004941,0.744727,0.003679
авторство,0.000988,0.040959,4e-05
алфавитувикипедия,0.000988,0.721246,0.000713
американский,0.000988,0.337242,0.000333
анонимизация,0.000988,2.0,0.001976
анонимный,0.000988,1.045757,0.001033
антропоморфизм,0.000988,2.0,0.001976
апрель,0.000988,0.136677,0.000135
аргументация,0.000988,2.0,0.001976
архитектор,0.000988,0.886057,0.000876
беспокойство,0.000988,1.30103,0.001286
большинство,0.003953,0.376751,0.001489
британский,0.000988,0.356547,0.000352
бывать,0.000988,1.0,0.000988
быть,0.001976,0.337242,0.000666
валютный,0.000988,1.154902,0.001141
ведущий,0.000988,0.677781,0.00067
ведь,0.001976,1.522879,0.00301
век,0.001976,0.173925,0.000344
вероятно,0.000988,0.721246,0.000713
версия,0.000988,0.022276,2.2e-05
весьма,0.000988,0.823909,0.000814
взять,0.000988,0.420216,0.000415
видимость,0.000988,1.221849,0.001207
вика,0.000988,0.853872,0.000844
викидать,0.000988,0.036212,3.6e-05
викимедиа,0.000988,0.040959,4e-05
википедист,0.000988,2.0,0.001976
википедия,0.012846,0.031517,0.000405
википедияобсуждение,0.000988,1.522879,0.001505
викисклад,0.000988,0.124939,0.000123
вкратце,0.000988,1.69897,0.001679
вне,0.000988,0.657577,0.00065
вовсе,0.000988,1.045757,0.001033
возможность,0.000988,0.356547,0.000352
возникать,0.002964,0.886057,0.002627
война,0.000988,0.19382,0.000192
вообще,0.004941,0.657577,0.003249
вопрос,0.001976,0.267606,0.000529
вредить,0.000988,1.69897,0.001679
время,0.008893,0.065502,0.000583
вроде,0.005929,1.221849,0.007244
всемирный,0.000988,0.552842,0.000546
вследствие,0.001976,0.721246,0.001425
второй,0.000988,0.173925,0.000172
выдающийся,0.000988,0.958607,0.000947
вызвать,0.000988,0.443697,0.000438
выражение,0.018775,0.69897,0.013123
выразить,0.001976,0.823909,0.001628
высказывание,0.003953,1.09691,0.004336
высокий,0.000988,0.30103,0.000297
выступление,0.000988,0.958607,0.000947
где,0.000988,1.0,0.000988
географический,0.000988,0.69897,0.000691
говорить,0.004941,0.60206,0.002975
год,0.001976,0.008774,1.7e-05
гораздо,0.000988,0.721246,0.000713
город,0.003953,0.236572,0.000935
давать,0.001976,0.49485,0.000978
данные,0.000988,0.309804,0.000306
данный,0.000988,0.443697,0.000438
дать,0.000988,0.236572,0.000234
действие,0.003953,0.283997,0.001123
действительно,0.001976,1.0,0.001976
действовать,0.001976,0.022276,4.4e-05
день,0.000988,0.124939,0.000123
держаться,0.000988,1.09691,0.001084
деятель,0.000988,0.619789,0.000612
для,0.001976,0.275724,0.000545
доказательство,0.000988,1.154902,0.001141
доказывать,0.000988,1.221849,0.001207
доктор,0.000988,0.721246,0.000713
должный,0.003953,0.21467,0.000848
дополнительный,0.001976,0.036212,7.2e-05
достижение,0.000988,0.853872,0.000844
доступный,0.000988,0.022276,2.2e-05
другой,0.004941,0.004365,2.2e-05
думать,0.000988,0.958607,0.000947
если,0.003953,0.420216,0.001661
есть,0.000988,0.823909,0.000814
ещё,0.000988,0.017729,1.8e-05
желательно,0.000988,1.30103,0.001286
житель,0.000988,0.49485,0.000489
жить,0.000988,0.552842,0.000546
заблуждение,0.000988,1.221849,0.001207
зависимость,0.000988,0.585027,0.000578
заглавный,0.000988,0.022276,2.2e-05
заинтересованный,0.000988,1.221849,0.001207
залог,0.002964,1.30103,0.003857
заметить,0.000988,1.0,0.000988
записьвойти,0.000988,0.031517,3.1e-05
зарегистрировать,0.000988,0.031517,3.1e-05
зарубежный,0.000988,0.920819,0.00091
зато,0.000988,1.09691,0.001084
заявить,0.000988,0.552842,0.000546
заявление,0.000988,0.022276,2.2e-05
звучать,0.000988,1.154902,0.001141
звучащий,0.000988,1.69897,0.001679
здесь,0.000988,0.886057,0.000876
зло,0.000988,1.39794,0.001381
знак,0.000988,0.022276,2.2e-05
знать,0.000988,0.638272,0.000631
зрение,0.004941,0.568636,0.002809
зритель,0.000988,1.39794,0.001381
иванов,0.000988,0.853872,0.000844
идти,0.000988,0.431798,0.000427
избегать,0.004941,1.09691,0.00542
известно,0.003953,0.657577,0.002599
известный,0.001976,0.283997,0.000561
извиняться,0.000988,2.0,0.001976
изложить,0.000988,0.920819,0.00091
иллюзия,0.001976,1.30103,0.002571
именно,0.000988,0.408935,0.000404
империя,0.000988,0.455932,0.000451
имя,0.002964,0.004365,1.3e-05
иначе,0.000988,0.638272,0.000631
инввп,0.001976,2.0,0.003953
иногда,0.001976,0.79588,0.001573
иностранный,0.000988,0.508638,0.000503
инструмент,0.001976,0.026872,5.3e-05
интерес,0.000988,0.568636,0.000562
интересный,0.001976,0.958607,0.001894
информация,0.001976,0.309804,0.000612
использование,0.002964,0.008774,2.6e-05
использовать,0.002964,0.167491,0.000497
использоваться,0.001976,0.420216,0.00083
истинный,0.000988,1.154902,0.001141
историк,0.000988,0.619789,0.000612
исторический,0.000988,0.431798,0.000427
история,0.000988,0.080922,8e-05
источник,0.011858,0.017729,0.00021
каждый,0.001976,0.366532,0.000724
как,0.000988,0.39794,0.000393
каков,0.000988,1.522879,0.001505
какой,0.014822,0.420216,0.006229
категория,0.000988,0.036212,3.6e-05
когда,0.000988,0.769551,0.00076
когдавп,0.001976,2.0,0.003953
кодаистория,0.000988,1.154902,0.001141
кодекс,0.000988,0.026872,2.7e-05
кодэлемент,0.000988,0.036212,3.6e-05
количество,0.000988,0.366532,0.000362
контекст,0.001976,0.853872,0.001687
конфиденциальность,0.000988,0.022276,2.2e-05
короткий,0.000988,0.026872,2.7e-05
который,0.006917,0.017729,0.000123
критика,0.001976,0.552842,0.001093
критиковаться,0.003953,1.69897,0.006715
кроме,0.000988,0.356547,0.000352
кто,0.009881,0.721246,0.007127
ктовп,0.000988,2.0,0.001976
кук,0.000988,0.031517,3.1e-05
культура,0.000988,0.356547,0.000352
культурный,0.000988,0.508638,0.000503
курс,0.000988,0.552842,0.000546
либо,0.008893,0.39794,0.003539
литературный,0.000988,0.721246,0.000713
лицензия,0.000988,0.036212,3.6e-05
лицо,0.000988,0.568636,0.000562
личный,0.000988,0.568636,0.000562
лишь,0.000988,0.376751,0.000372
логически,0.000988,2.0,0.001976
любой,0.000988,0.408935,0.000404
материал,0.000988,0.013228,1.3e-05
медицина,0.000988,0.69897,0.000691
мексиканский,0.001976,0.853872,0.001687
меняться,0.000988,0.721246,0.000713
местонахождение,0.001976,1.69897,0.003358
местоположение,0.000988,1.522879,0.001505
миллион,0.000988,0.585027,0.000578
министерство,0.000988,0.552842,0.000546
мир,0.000988,0.124939,0.000123
мнение,0.012846,0.443697,0.0057
многие,0.000988,0.468521,0.000463
многий,0.000988,0.443697,0.000438
множество,0.000988,0.49485,0.000489
мобильный,0.000988,0.026872,2.7e-05
мода,0.000988,1.221849,0.001207
момент,0.001976,0.376751,0.000745
монотонный,0.000988,2.0,0.001976
москва,0.002964,0.30103,0.000892
московский,0.000988,0.60206,0.000595
мочь,0.007905,0.008774,6.9e-05
мы,0.000988,0.022276,2.2e-05
наблюдать,0.000988,1.045757,0.001033
наблюдаться,0.000988,0.958607,0.000947
навигация,0.002964,0.031517,9.3e-05
называть,0.001976,0.309804,0.000612
найти,0.001976,0.455932,0.000901
налагать,0.000988,2.0,0.001976
наличие,0.000988,0.585027,0.000578
написание,0.001976,0.721246,0.001425
написать,0.000988,0.568636,0.000562
например,0.011858,0.30103,0.00357
нарушать,0.000988,0.769551,0.00076
насколько,0.001976,1.045757,0.002067
настоящий,0.002964,0.431798,0.00128
наука,0.001976,0.327902,0.000648
