Term,TF,IDF,TF-IDF
абдель,0.000894,1.39794,0.001249
август,0.007149,0.173925,0.001243
авиация,0.001117,0.744727,0.000832
австралийский,0.000223,0.823909,0.000184
автогонщик,0.000223,1.221849,0.000273
автограф,0.000223,1.09691,0.000245
автономный,0.000223,0.744727,0.000166
автор,0.001117,0.387216,0.000433
авторство,0.000223,0.040959,9e-06
агалаковый,0.000223,1.69897,0.00038
агентство,0.000223,0.721246,0.000161
агрессия,0.000223,0.958607,0.000214
адамс,0.000223,1.221849,0.000273
аден,0.00067,1.39794,0.000937
административный,0.000223,0.60206,0.000135
азия,0.00067,0.60206,0.000404
аит,0.000223,1.69897,0.00038
айдить,0.000223,1.522879,0.00034
академик,0.000223,0.853872,0.000191
академия,0.000447,0.79588,0.000356
актриса,0.024129,0.823909,0.01988
актёр,0.005362,0.69897,0.003748
акхнур,0.000447,1.69897,0.000759
алан,0.000223,0.823909,0.000184
албанский,0.000223,1.30103,0.000291
алек,0.000223,1.522879,0.00034
алекс,0.000223,0.958607,0.000214
александр,0.001787,0.443697,0.000793
александрович,0.000223,0.958607,0.000214
алексей,0.000447,0.585027,0.000261
алжир,0.00134,1.221849,0.001638
алжирский,0.000223,1.154902,0.000258
али,0.000223,0.769551,0.000172
алма,0.000223,1.30103,0.000291
аль,0.000447,0.823909,0.000368
альберт,0.000223,1.09691,0.000245
альберто,0.000223,1.522879,0.00034
альпинист,0.000223,1.30103,0.000291
альтистка,0.000223,1.69897,0.00038
аманда,0.000223,1.30103,0.000291
американский,0.017203,0.337242,0.005802
америкать,0.000223,1.30103,0.000291
амри,0.000447,1.69897,0.000759
ана,0.000223,1.522879,0.00034
анархист,0.000223,1.522879,0.00034
анастасий,0.000223,1.69897,0.00038
анастасия,0.000223,1.39794,0.000312
анатолиевич,0.000223,1.522879,0.00034
англ,0.000447,0.200659,9e-05
английский,0.001787,0.408935,0.000731
англоязычный,0.000223,1.221849,0.000273
ангнуть,0.000223,0.823909,0.000184
анджелес,0.000223,1.09691,0.000245
андре,0.000223,1.30103,0.000291
андреа,0.000223,1.30103,0.000291
андрей,0.000223,0.79588,0.000178
андропов,0.000447,1.69897,0.000759
аниматор,0.000223,1.30103,0.000291
аниме,0.000223,1.09691,0.000245
анк,0.000223,1.522879,0.00034
анна,0.000223,0.769551,0.000172
антон,0.000447,0.920819,0.000411
антонио,0.000447,1.39794,0.000625
аньеза,0.000223,1.69897,0.00038
аппарат,0.000223,0.853872,0.000191
апрель,0.006256,0.136677,0.000855
арабский,0.002234,0.638272,0.001426
аравия,0.000447,0.744727,0.000333
аргентинский,0.000223,0.958607,0.000214
арендный,0.000223,1.522879,0.00034
арест,0.000223,0.886057,0.000198
ариель,0.000223,1.69897,0.00038
армейский,0.000223,1.0,0.000223
армия,0.001117,0.39794,0.000445
армянин,0.000223,1.09691,0.000245
армянский,0.000223,0.769551,0.000172
артист,0.000894,0.958607,0.000857
артистка,0.001787,1.045757,0.001869
архивировать,0.002011,0.124939,0.000251
архивный,0.000223,0.236572,5.3e-05
архипович,0.000223,1.69897,0.00038
архитектор,0.000223,0.886057,0.000198
асад,0.000223,1.39794,0.000312
ассамблея,0.000447,0.823909,0.000368
аста,0.000223,1.0,0.000223
астерикс,0.000223,1.69897,0.00038
астронавт,0.000223,1.154902,0.000258
ата,0.000223,1.30103,0.000291
афганистан,0.000223,0.69897,0.000156
афганский,0.000223,0.823909,0.000184
африка,0.00067,0.657577,0.000441
ахмед,0.00067,1.045757,0.000701
ахмет,0.000223,1.154902,0.000258
базовый,0.000223,0.886057,0.000198
байконур,0.000223,1.09691,0.000245
бакстон,0.000223,1.69897,0.00038
баллистический,0.000223,1.30103,0.000291
банди,0.000223,1.69897,0.00038
бандунг,0.000447,1.69897,0.000759
банник,0.000223,1.69897,0.00038
бао,0.000223,1.69897,0.00038
барат,0.000223,1.69897,0.00038
бараш,0.000223,1.69897,0.00038
бардовский,0.000223,1.69897,0.00038
баркёр,0.000223,1.39794,0.000312
барнет,0.000223,1.69897,0.00038
бартенев,0.000223,1.69897,0.00038
барух,0.000223,1.69897,0.00038
басаев,0.000223,1.69897,0.00038
бачича,0.000223,1.69897,0.00038
башар,0.000223,1.522879,0.00034
бегство,0.000223,1.30103,0.000291
бежать,0.000223,0.769551,0.000172
безопасность,0.00067,0.481486,0.000323
безруков,0.000223,1.522879,0.00034
безуспешно,0.000223,1.09691,0.000245
белен,0.000223,1.39794,0.000312
белла,0.00067,1.522879,0.001021
