Term,TF,IDF,TF-IDF
аац,0.000168,2.0,0.000337
абад,0.000168,2.0,0.000337
аббас,0.000842,1.39794,0.001177
аббасить,0.000168,1.69897,0.000286
абгиня,0.000168,2.0,0.000337
абсолютный,0.000337,0.886057,0.000298
абу,0.000337,1.0,0.000337
абхазия,0.000168,0.958607,0.000161
авг,0.000168,1.39794,0.000235
август,0.001852,0.173925,0.000322
авиалиния,0.000168,1.69897,0.000286
авиатехник,0.000168,1.69897,0.000286
авиационный,0.000168,1.09691,0.000185
авив,0.000337,1.221849,0.000411
австрал,0.000337,1.69897,0.000572
автобус,0.002357,1.221849,0.00288
автобусный,0.000505,2.0,0.00101
автовокзал,0.000337,2.0,0.000674
автодорога,0.000168,2.0,0.000337
автолюбитель,0.000337,2.0,0.000674
автомагистраль,0.000168,1.30103,0.000219
автомобиль,0.000674,0.79588,0.000536
автомобильный,0.000337,0.920819,0.00031
авторитетный,0.000337,0.744727,0.000251
авторство,0.000168,0.040959,7e-06
автосборочный,0.000168,2.0,0.000337
автостанция,0.000168,2.0,0.000337
автострада,0.000168,2.0,0.000337
автотранспорт,0.000168,1.69897,0.000286
ага,0.000674,2.0,0.001347
агентство,0.00101,0.721246,0.000729
агитация,0.000168,1.69897,0.000286
агломерация,0.000168,1.221849,0.000206
административный,0.001684,0.60206,0.001014
администрация,0.000168,0.721246,0.000121
азади,0.00101,1.69897,0.001716
азербайджан,0.000168,0.769551,0.00013
азербайджанец,0.000337,1.69897,0.000572
азербайджанский,0.000168,1.0,0.000168
азиатский,0.000674,0.958607,0.000646
азиизависимый,0.000168,1.69897,0.000286
азия,0.000842,0.60206,0.000507
азиязападный,0.000168,1.69897,0.000286
азияюго,0.000168,1.69897,0.000286
азияюжный,0.000168,1.69897,0.000286
айленд,0.000168,1.221849,0.000206
акбарабад,0.000168,2.0,0.000337
акротири,0.000168,1.154902,0.000194
активно,0.000505,0.585027,0.000296
активный,0.000168,0.60206,0.000101
александр,0.000168,0.443697,7.5e-05
али,0.001179,0.769551,0.000907
алиреза,0.000168,2.0,0.000337
алкогольный,0.000168,1.522879,0.000256
алламе,0.000168,2.0,0.000337
алолум,0.000168,2.0,0.000337
алфавитувикипедия,0.000168,0.721246,0.000121
алфавитустолицый,0.000168,2.0,0.000337
аль,0.000168,0.823909,0.000139
амед,0.000168,1.69897,0.000286
америка,0.000168,0.49485,8.3e-05
американский,0.000168,0.337242,5.7e-05
амир,0.000337,1.39794,0.000471
амирабад,0.000168,2.0,0.000337
амман,0.000168,1.39794,0.000235
амплитуда,0.000168,2.0,0.000337
амрико,0.000168,2.0,0.000337
аналогичный,0.000168,0.69897,0.000118
англ,0.000505,0.200659,0.000101
английский,0.000337,0.408935,0.000138
анджелес,0.000168,1.09691,0.000185
анимационный,0.000168,1.221849,0.000206
анкара,0.000168,1.221849,0.000206
антигитлеровский,0.000168,2.0,0.000337
антропологический,0.000168,1.30103,0.000219
апостольский,0.000337,1.69897,0.000572
аппарат,0.000168,0.853872,0.000144
апр,0.000168,1.522879,0.000256
апрель,0.00101,0.136677,0.000138
араб,0.000674,1.09691,0.000739
аравия,0.000168,0.744727,0.000125
аргентина,0.000168,0.823909,0.000139
ардебиль,0.000168,1.522879,0.000256
арена,0.000168,0.920819,0.000155
арестовать,0.000168,0.823909,0.000139
арий,0.000168,2.0,0.000337
ариямехр,0.000168,2.0,0.000337
армейский,0.000168,1.0,0.000168
армения,0.000337,0.79588,0.000268
армия,0.000168,0.39794,6.7e-05
армянин,0.000505,1.09691,0.000554
армянский,0.001347,0.769551,0.001037
артиллерийский,0.000168,1.09691,0.000185
археологический,0.000168,1.30103,0.000219
архивировать,0.006567,0.124939,0.00082
архивный,0.000674,0.236572,0.000159
архитектор,0.000505,0.886057,0.000448
архитектура,0.000505,0.638272,0.000322
архитектурный,0.000505,1.09691,0.000554
арьямехр,0.000168,2.0,0.000337
аср,0.001179,2.0,0.002357
ассириец,0.000505,1.221849,0.000617
ассирийский,0.000337,1.39794,0.000471
ассирия,0.000168,1.522879,0.000256
астана,0.000168,1.39794,0.000235
аташкада,0.000168,2.0,0.000337
атомный,0.000168,0.958607,0.000161
атомстройэкспорт,0.000168,2.0,0.000337
аттракцион,0.000168,1.522879,0.000256
афанасий,0.000337,1.39794,0.000471
афганец,0.000168,1.69897,0.000286
афганистан,0.000842,0.69897,0.000588
африка,0.000337,0.657577,0.000221
афсарийя,0.000168,2.0,0.000337
афшарид,0.000168,2.0,0.000337
ахан,0.000168,2.0,0.000337
ахбар,0.000168,2.0,0.000337
ахваз,0.000337,1.39794,0.000471
ахмадинежад,0.000168,2.0,0.000337
ахмет,0.000168,1.154902,0.000194
ачех,0.000337,1.39794,0.000471
аштара,0.000168,2.0,0.000337
ашур,0.000168,2.0,0.000337
ашхабад,0.000168,1.39794,0.000235
аэродинамика,0.000168,2.0,0.000337
аэропорт,0.000842,0.853872,0.000719
аэрофлот,0.000168,1.69897,0.000286
баг,0.000168,2.0,0.000337
багдад,0.000337,1.154902,0.000389
багер,0.000337,2.0,0.000674
багерабад,0.000168,2.0,0.000337
бадеран,0.000168,2.0,0.000337
база,0.000168,0.522879,8.8e-05
базар,0.000505,1.39794,0.000706
бази,0.000168,1.69897,0.000286
бакиятолл,0.000168,2.0,0.000337
баку,0.000505,1.30103,0.000657
балканы,0.000168,1.0,0.000168
балтистан,0.000168,1.69897,0.000286
бангкок,0.000168,1.522879,0.000256
бангладеш,0.000168,1.045757,0.000176
банда,0.000168,1.09691,0.000185
бандар,0.000168,1.69897,0.000286
банк,0.000505,0.79588,0.000402
бар,0.000168,1.154902,0.000194
бастан,0.000168,2.0,0.000337
бастион,0.000168,1.39794,0.000235
батор,0.000168,1.69897,0.000286
баттери,0.000168,2.0,0.000337
бахарестать,0.000168,2.0,0.000337
бахая,0.000505,1.39794,0.000706
бахман,0.000168,1.522879,0.000256
бахрейн,0.000168,0.958607,0.000161
бахтиара,0.000168,1.69897,0.000286
башня,0.000842,1.221849,0.001029
бегаван,0.000168,1.69897,0.000286
бедность,0.000505,1.69897,0.000858
бедный,0.000505,1.0,0.000505
бедняк,0.000337,1.69897,0.000572
бежать,0.000337,0.769551,0.000259
беженец,0.001515,1.221849,0.001852
бейрут,0.000168,1.221849,0.000206
белоруссия,0.000168,0.769551,0.00013
белуджей,0.000168,2.0,0.000337
белуджистан,0.000168,1.30103,0.000219
белый,0.000168,0.508638,8.6e-05
бендер,0.000337,1.522879,0.000513
бензин,0.000337,1.69897,0.000572
бензоколонка,0.000168,2.0,0.000337
беспокойство,0.000168,1.30103,0.000219
беспорядок,0.000337,1.09691,0.000369
бехешт,0.000168,2.0,0.000337
бехешти,0.000337,2.0,0.000674
бехзад,0.000168,2.0,0.000337
библиографический,0.000168,0.275724,4.6e-05
библиотека,0.000337,0.552842,0.000186
бирдженд,0.000168,2.0,0.000337
биржа,0.000505,1.09691,0.000554
битва,0.000168,0.537602,9.1e-05
