Term,TF,IDF,TF-IDF
аахена,0.000925,0.083382,0.00426
абстрактный,0.000925,1.386294,0.002771
абстракция,0.00185,3.506558,0.00852
авангард,0.000925,1.514128,0.00246
австрииистория,0.000925,0.891598,0.00426
австрия,0.0037,2.407946,0.00513
австро,0.000925,0.798508,0.00213
авторство,0.000925,0.083382,8.7e-05
адольф,0.000925,1.07881,0.002603
академизм,0.000925,2.207275,0.00426
амазонский,0.000925,4.60517,0.003244
ампир,0.000925,2.525729,0.00426
англосаксонский,0.000925,1.660731,0.003619
антверпенский,0.000925,1.469676,0.00426
антисемитизм,0.000925,2.65926,0.002978
апрель,0.00185,1.347074,0.000582
арабо,0.000925,2.302585,0.003619
арт,0.006475,1.714798,0.022707
архитектура,0.006475,1.237874,0.009517
аста,0.000925,1.469676,0.00213
банкирский,0.000925,0.051293,0.003619
барбизонский,0.000925,1.386294,0.00426
барокко,0.000925,3.912023,0.002978
баухаус,0.000925,2.65926,0.00426
берлинский,0.000925,1.514128,0.002042
бессемеровский,0.000925,0.083382,0.00426
бетель,0.000925,4.60517,0.00426
бидермайер,0.000925,2.302585,0.00426
биография,0.000925,2.302585,0.001695
биржевой,0.00185,0.127833,0.006488
благодаря,0.000925,4.60517,0.000998
благодатный,0.000925,1.347074,0.00426
богатеть,0.000925,0.301105,0.00426
богато,0.000925,2.525729,0.003619
богатство,0.000925,3.218876,0.003619
богемия,0.00185,2.120264,0.007238
больший,0.00185,1.139434,0.000714
британский,0.000925,4.60517,0.000759
броть,0.000925,4.60517,0.003619
бум,0.000925,0.941609,0.003619
бумыскрытый,0.000925,2.813411,0.00426
буржуазия,0.0037,1.203973,0.014476
быстро,0.00185,0.040822,0.002801
ввод,0.000925,4.60517,0.002336
ведро,0.000925,2.040221,0.00426
век,0.012026,2.302585,0.004816
вена,0.00185,1.108663,0.00426
венгрия,0.000925,2.040221,0.00132
венский,0.002775,1.386294,0.00639
версия,0.004625,4.60517,0.000237
вершина,0.000925,1.966113,0.00246
вестготский,0.000925,1.514128,0.00426
вестись,0.000925,1.309333,0.00136
вещественность,0.000925,1.469676,0.00426
взаимоотношение,0.000925,4.60517,0.00213
вид,0.000925,4.60517,0.000605
видение,0.000925,3.506558,0.002228
